gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
14 - PTGER4	0.4580497320761542	0.22387899414277013	0.8301941053254029	False		False
9 - XAF1	0.4777782720188233	0.21808377183981853	0.8301941053254029	False		False
11 - EPSTI1	0.4878292175525154	0.21371109478604078	0.8301941053254029	False		False
7 - RNASE1	0.48033497402875525	0.21516561976190118	0.8301941053254029	False		False
14 - EML4	0.4492477677003699	0.23285611255749883	0.8301941053254029	False		False
11 - SKIV2L	0.5760688506010524	0.16550105511850866	0.8301941053254029	False		False
4 - CCL3	0.46507388885845735	0.22602762202941462	0.8301941053254029	False		False
9 - EEF1B2	0.43867145028857346	0.2421595263787697	0.8301941053254029	False		False
17 - VMP1	0.5855689615701337	0.15990053184450137	0.8301941053254029	False		False
16 - ARHGAP15	0.5215106965576329	0.19203927070594218	0.8301941053254029	False		False
17 - AIF1	0.5203054125296124	0.1896016434812664	0.8301941053254029	False		False
15 - PPA2	0.4607052644383284	0.22139092597756216	0.8301941053254029	False		False
11 - SPCS2	0.4354574616875069	0.24377300588527695	0.8301941053254029	False		False
13 - PTPN11	0.5239039734705764	0.18755167656867688	0.8301941053254029	False		False
4 - DNAJB6	0.4495885100889393	0.22983879250615236	0.8301941053254029	False		False
11 - CD74	0.4518655771389324	0.23169113726936852	0.8301941053254029	False		False
17 - MYADM	0.4661635908637195	0.21751095314527646	0.8301941053254029	False		False
16 - ACSL1	0.49422957814838897	0.20648197960713865	0.8301941053254029	False		False
14 - ITSN2	0.4663077561218981	0.21773891881833063	0.8301941053254029	False		False
16 - CAMK4	0.4463363933407001	0.2315429205419024	0.8301941053254029	False		False
16 - MYO1F	0.561198526808325	0.17205747380603287	0.8301941053254029	False		False
16 - GZMA	0.4554385753770751	0.22398065407602907	0.8301941053254029	False		False
17 - RGS2	0.45368746788009096	0.2264894240932509	0.8301941053254029	False		False
9 - IFI44L	0.43577600054647925	0.24342849338198314	0.8301941053254029	False		False
17 - PARP9	0.4816071848175487	0.2127926275050469	0.8301941053254029	False		False
17 - CSNK1A1	0.4710389094552102	0.21518105219678507	0.8301941053254029	False		False
9 - IL1B	0.46555529430503717	0.21874061249854015	0.8301941053254029	False		False
7 - RPS2	0.5650138272670318	0.1737502376690564	0.8301941053254029	False		False
14 - TIMP1	0.5624525574870157	0.16914316252868566	0.8301941053254029	False		False
11 - C12orf57	0.46816576805470766	0.2190703425227042	0.8301941053254029	False		False
17 - DUS3L	0.5430261595789063	0.17995933433332423	0.8301941053254029	False		False
16 - FGFBP2	0.5228182165805005	0.18830039006771737	0.8301941053254029	False		False
14 - GNAS	0.46648439486579696	0.2204235861518523	0.8301941053254029	False		False
10 - RPL5	0.46932775605209287	0.22304633641593374	0.8301941053254029	False		False
17 - S100A4	0.48378435938547626	0.20851541159616938	0.8301941053254029	False		False
17 - AC007384.1	0.4827690244752867	0.208443446922425	0.8301941053254029	False		False
8 - RPL3	0.5860391718044444	0.16126451752548054	0.8301941053254029	False		False
7 - MT2A	0.4891282666557595	0.21301181338706154	0.8301941053254029	False		False
9 - LSP1	0.4717594043520177	0.22268720100978967	0.8301941053254029	False		False
12 - ISG15	0.4358946305385548	0.24262243484259238	0.8301941053254029	False		False
17 - PPP2R5E	0.5097834524120557	0.1969447355027224	0.8301941053254029	False		False
4 - CD3E	0.42417589980723347	0.25093240769648895	0.8301941053254029	False		False
11 - CD52	0.47476052665070745	0.21297351298349043	0.8301941053254029	False		False
16 - EZR	0.4774839173215566	0.211767999068193	0.8301941053254029	False		False
15 - DNAJA1	0.45611851421531946	0.22313493958722275	0.8301941053254029	False		False
14 - STAT1	0.4824502645137013	0.21456818822562196	0.8301941053254029	False		False
13 - EEF1B2	0.42919184982633474	0.24691139618787017	0.8301941053254029	False		False
17 - GNPTAB	0.5070554562500363	0.19873748656513934	0.8301941053254029	False		False
11 - CLIC3	0.45233714557046145	0.22657281594046796	0.8301941053254029	False		False
11 - PACSIN2	0.5200804207087273	0.19272917843124593	0.8301941053254029	False		False
17 - MTDH	0.4515582054161744	0.22701463615370343	0.8301941053254029	False		False
11 - TARSL2	0.5490058246289942	0.17883195714473843	0.8301941053254029	False		False
16 - CXorf38	0.5089830797395969	0.1978411809089321	0.8301941053254029	False		False
17 - RPL38	0.4321971748703296	0.24500319403713078	0.8301941053254029	False		False
16 - CD55	0.5851009849178241	0.16246344524564393	0.8301941053254029	False		False
11 - C3orf38	0.5746031563751856	0.16629568326852695	0.8301941053254029	False		False
16 - CHST12	0.45161388921702206	0.22729758666322597	0.8301941053254029	False		False
5 - IRF7	0.42742199761140043	0.2489118407762848	0.8301941053254029	False		False
14 - CDKN2D	0.5475708362319711	0.1763222628276443	0.8301941053254029	False		False
16 - SOD2	0.4502726561710706	0.2288740061727621	0.8301941053254029	False		False
14 - LAGE3	0.4788595370150124	0.21246839707872922	0.8301941053254029	False		False
14 - STK17B	0.4681413765352057	0.21686294086983549	0.8301941053254029	False		False
11 - RPS6KC1	0.4889621290124142	0.20722752881447692	0.8301941053254029	False		False
11 - OXNAD1	0.4709136939498213	0.2150868720147403	0.8301941053254029	False		False
14 - PSMB6	0.4507379080033723	0.22942107393814315	0.8301941053254029	False		False
17 - TMEM175	0.4762762569058856	0.21306609466996218	0.8301941053254029	False		False
7 - RPS4X	0.46010386688701577	0.22761135937847943	0.8301941053254029	False		False
12 - IFIT3	0.4253490647358128	0.25030398928324993	0.8301941053254029	False		False
17 - CBX6	0.5340803635061486	0.18495582983227932	0.8301941053254029	False		False
17 - RHOA	0.4612032346339794	0.22019639670797286	0.8301941053254029	False		False
11 - CHD1L	0.5340279859994462	0.1855372105246118	0.8301941053254029	False		False
17 - PSIP1	0.5931254420582274	0.1558996787478596	0.8301941053254029	False		False
15 - IFI44	0.4545791454169683	0.23202213198218036	0.8301941053254029	False		False
11 - SP100	0.45291356595892596	0.23371195583330617	0.8301941053254029	False		False
11 - MATK	0.4384929271406782	0.24146006462481184	0.8301941053254029	False		False
4 - RACK1	0.45604590006987633	0.22328167406067145	0.8301941053254029	False		False
16 - GZMB	0.4559742919232511	0.2237859069579634	0.8301941053254029	False		False
11 - CD3G	0.5073237763707474	0.1988016397814174	0.8301941053254029	False		False
14 - PCMT1	0.4648491451753076	0.21829632266545906	0.8301941053254029	False		False
14 - PHB2	0.4288318399347685	0.24728788408671476	0.8301941053254029	False		False
4 - ADGRE5	0.42871615793910967	0.24816008710547977	0.8301941053254029	False		False
17 - MIF	0.5927669510842912	0.16223054421608196	0.8301941053254029	False		False
11 - TAF7	0.47248836791926674	0.21392714698635817	0.8301941053254029	False		False
2 - XAF1	0.4285045556038698	0.24821810841984815	0.8301941053254029	False		False
11 - MYOM2	0.5453699736328488	0.1771083492933987	0.8301941053254029	False		False
17 - HEBP2	0.5584931586146649	0.17399114180565456	0.8301941053254029	False		False
8 - CXCL2	0.4515223488924234	0.22705536230224121	0.8301941053254029	False		False
14 - TMF1	0.5133012227495412	0.197296432643144	0.8301941053254029	False		False
3 - GZMB	0.4647863848489253	0.22059165088654353	0.8301941053254029	False		False
13 - CD3E	0.4840226549374921	0.20955035593420956	0.8301941053254029	False		False
14 - IFI35	0.47226025743027567	0.2208249801039991	0.8301941053254029	False		False
14 - ZNF22	0.5372696316053364	0.18208558343337367	0.8301941053254029	False		False
17 - GTF3C1	0.4635395845888537	0.2197711755821693	0.8301941053254029	False		False
14 - PPM1G	0.45913310767971727	0.22471471665908715	0.8301941053254029	False		False
16 - STAT2	0.5137466557896937	0.19237698661432323	0.8301941053254029	False		False
17 - PGLS	0.482500319070873	0.2085688611559322	0.8301941053254029	False		False
17 - TIPARP	0.4770562186079996	0.2145117848860142	0.8301941053254029	False		False
11 - SETDB1	0.4625399368080778	0.21973968897551432	0.8301941053254029	False		False
9 - EREG	0.48898685673096176	0.20871875832174192	0.8301941053254029	False		False
15 - C19orf25	0.4895670472530369	0.20754166022445397	0.8301941053254029	False		False
6 - S100A11	0.46870278346139715	0.22345696038012364	0.8301941053254029	False		False
17 - PDCD10	0.5703187179617799	0.1668670283284519	0.8301941053254029	False		False
11 - GLTP	0.5327496955170468	0.18729272203540337	0.8301941053254029	False		False
