gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
4 - SELENOK	0.5205273728628073	0.32989186680466065	0.7178068555019116	False		False
14 - STIP1	0.3147042283808985	0.5544360683841609	0.7178068555019116	False		False
17 - IFI27	0.40546451601420985	0.42721975057398653	0.7178068555019116	False		False
16 - DDX18	0.49237415991646405	0.25413149277119307	0.7178068555019116	False		False
11 - CHST12	0.35141596403881636	0.4935056350005539	0.7178068555019116	False		False
14 - MAP3K1	0.5178801638987387	0.19619556475624922	0.7178068555019116	False		False
17 - PSMB9	0.3224236088469532	0.5134337004797604	0.7178068555019116	False		False
9 - RPS6	0.09034764359540814	0.8290141470727345	0.7178068555019116	False		False
14 - STK26	0.3695214602217499	0.5159863661907693	0.7178068555019116	False		False
3 - MYOM2	0.21357821831782342	0.6843171794820269	0.7178068555019116	False		False
14 - CHD1	0.3833109132043596	0.42977922598043583	0.7178068555019116	False		False
7 - GIMAP7	0.3633141598334422	0.5840122202224236	0.7178068555019116	False		False
17 - NUPL2	0.43382901736701074	0.35827285448607704	0.7178068555019116	False		False
14 - SNX20	0.2792531983934152	0.6489805029711841	0.7178068555019116	False		False
14 - HSPA9	0.5401589326870111	0.36488743024659764	0.7178068555019116	False		False
14 - ATRAID	0.4787295000339915	0.2376303911630555	0.7178068555019116	False		False
10 - FOS	0.13186725154217827	0.7825780939897844	0.7178068555019116	False		False
16 - CDIPT	0.5015731828412003	0.2806707598940201	0.7178068555019116	False		False
17 - CLIC1	0.4318716940975671	0.3356147697600297	0.7178068555019116	False		False
4 - IFI44L	0.5071973736018285	0.2833031358893261	0.7178068555019116	False		False
11 - CCNL1	0.24267698565877405	0.6835781881855553	0.7178068555019116	False		False
17 - FAM214A	0.18596168351228293	0.6995261331771295	0.7178068555019116	False		False
2 - MX1	0.3151733204798699	0.5293753923780151	0.7178068555019116	False		False
17 - FYB1	0.19326431840981995	0.6982984355777268	0.7178068555019116	False		False
9 - AC245014.3	0.5202294425988272	0.4641023796290509	0.7178068555019116	False		False
15 - SP110	0.4556353285891135	0.2987802387556062	0.7178068555019116	False		False
17 - CHD2	0.4334363374343263	0.30382016173975357	0.7178068555019116	False		False
17 - PHPT1	0.5427777991427469	0.23353858550829854	0.7178068555019116	False		False
13 - BCL2A1	0.40582882150983457	0.3614252696659699	0.7178068555019116	False		False
11 - CYHR1	0.49712493533079494	0.2866815555982205	0.7178068555019116	False		False
14 - BACH1	0.4891920836535202	0.2390301782709956	0.7178068555019116	False		False
9 - CXCL8	0.13166050066537927	0.7824367086657096	0.7178068555019116	False		False
13 - VCAN	0.0843838996159254	0.8316600490771562	0.7178068555019116	False		False
11 - AAR2	0.3842261824943123	0.46509423971787556	0.7178068555019116	False		False
11 - DNAJC1	0.16531143433129802	0.7385371097448021	0.7178068555019116	False		False
7 - RPL3	0.35508669649087343	0.46302460499901177	0.7178068555019116	False		False
9 - HLA-DPA1	0.40967785307139193	0.39623119934864415	0.7178068555019116	False		False
16 - COX4I1	0.43557956138142306	0.32365312585403305	0.7178068555019116	False		False
11 - PRMT3	0.17225622059287382	0.7230881084445953	0.7178068555019116	False		False
14 - HLA-DRB1	0.2563162385993826	0.6436165851874974	0.7178068555019116	False		False
11 - EIF5	0.5109253394299029	0.23299591294635602	0.7178068555019116	False		False
14 - IGSF6	0.29686488332782424	0.5684445521554589	0.7178068555019116	False		False
10 - RPL4	0.49974487581106863	0.3343830734176916	0.7178068555019116	False		False
11 - HLA-DQB1	0.11103283943673647	0.795541268274923	0.7178068555019116	False		False
14 - TSR2	0.24509565787949517	0.6528328192633117	0.7178068555019116	False		False
11 - PUS7L	0.26928459844495745	0.5938653750661629	0.7178068555019116	False		False
14 - NCF1	0.1539569453873043	0.7673972709518053	0.7178068555019116	False		False
17 - CD14	0.3277564404477501	0.5223323345203317	0.7178068555019116	False		False
17 - AKNA	0.33185258071692214	0.4901926596277715	0.7178068555019116	False		False
13 - AREG	0.4999568193087909	0.24580630063494435	0.7178068555019116	False		False
11 - SRPRA	0.3450358138004772	0.5263678230050108	0.7178068555019116	False		False
11 - SNX6	0.32662277605378565	0.49847677014329705	0.7178068555019116	False		False
