gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
8 - IFI44L	0.0909844166556365	0.6425302250522242	0.6804549183876291	False		False
17 - NAP1L4	0.2970894882235544	0.41352551736783427	0.6804549183876291	False		False
16 - PRRC2C	0.1862943188186772	0.6047575846402318	0.6804549183876291	False		False
11 - DIP2A	0.2997449884367881	0.3061703577729751	0.6804549183876291	False		False
16 - PSME1	0.295732139782223	0.3002932762507461	0.6804549183876291	False		False
14 - RCN2	0.09114919044959768	0.6575834923007626	0.6804549183876291	False		False
9 - GIMAP7	0.20576235611733373	0.4606174421042323	0.6804549183876291	False		False
11 - IKZF1	0.15006006033710972	0.510494176284121	0.6804549183876291	False		False
11 - SLC25A37	0.292653034543761	0.48846098538466665	0.6804549183876291	False		False
9 - FCGR1A	0.0976140789694745	0.639150928331759	0.6804549183876291	False		False
14 - SLFN12	0.302012900093132	0.2914494425269465	0.6804549183876291	False		False
15 - ORMDL2	0.12463881862748116	0.6164678270353945	0.6804549183876291	False		False
11 - LRPAP1	0.20536163865047363	0.4514959414445391	0.6804549183876291	False		False
17 - SMCHD1	0.08039557718977097	0.6622108026621416	0.6804549183876291	False		False
17 - C19orf24	0.32032434892234574	0.2969637657669284	0.6804549183876291	False		False
17 - ASB8	0.29227785616804525	0.2861871812591358	0.6804549183876291	False		False
17 - RAB37	0.22301793005237958	0.47075081439104116	0.6804549183876291	False		False
8 - RPLP0	0.04550175898461928	0.7868935962194398	0.6804549183876291	False		False
11 - CTDSP1	0.2025404330817181	0.4682461461641645	0.6804549183876291	False		False
4 - FGFBP2	0.08087746730508827	0.6921143337575344	0.6804549183876291	False		False
14 - TNFSF10	0.30884959091246833	0.29146045337822035	0.6804549183876291	False		False
11 - ZC3HAV1	0.2496409218797393	0.3407939157969554	0.6804549183876291	False		False
17 - GPBP1	0.26673651701498646	0.35791019060548546	0.6804549183876291	False		False
11 - ARRB1	0.2299073080114864	0.42495943826042615	0.6804549183876291	False		False
16 - RUFY1	0.28614120352253436	0.4202155994843213	0.6804549183876291	False		False
17 - DDX60L	0.32122892868122666	0.2583179821637782	0.6804549183876291	False		False
17 - LY6E	0.2040721338158098	0.5779985324357039	0.6804549183876291	False		False
16 - IGLV3-25	0.1800171322123505	0.4800696777501329	0.6804549183876291	False		False
11 - KIAA1468	0.2951160700436657	0.25390369506366406	0.6804549183876291	False		False
11 - RNF14	0.23019168808712043	0.4182149722850519	0.6804549183876291	False		False
11 - MGME1	0.2613429971123735	0.3174934705670087	0.6804549183876291	False		False
17 - STX7	0.10981565455649323	0.6001432693144249	0.6804549183876291	False		False
2 - IFI6	0.09199983560947644	0.6953667923515675	0.6804549183876291	False		False
16 - EML2	0.30905420996185295	0.3135158405758943	0.6804549183876291	False		False
16 - LRP10	0.26559336486963137	0.4741266834857013	0.6804549183876291	False		False
11 - NOL8	0.13736312258733063	0.5266760990465693	0.6804549183876291	False		False
11 - PRELID3B	0.2862473300709465	0.30568076612748285	0.6804549183876291	False		False
11 - ZSCAN16-AS1	0.25550229965525595	0.32331773562691213	0.6804549183876291	False		False
10 - NEAT1	0.061293323092768026	0.7637719203656392	0.6804549183876291	False		False
11 - SUDS3	0.296433896647036	0.2924439004049263	0.6804549183876291	False		False
17 - TMEM107	0.25363841282655075	0.5372264361790324	0.6804549183876291	False		False
16 - UXT	0.2280898629045227	0.46618803383721596	0.6804549183876291	False		False
17 - TGFBR2	0.23195965182676115	0.38030884782547103	0.6804549183876291	False		False
16 - MIR222HG	0.23931189895002225	0.49200190796593357	0.6804549183876291	False		False
11 - TULP4	0.22798052145344172	0.42166634596093333	0.6804549183876291	False		False
11 - ARID1B	0.22559298383530058	0.36023042808358496	0.6804549183876291	False		False
11 - USP9X	0.22827723185036108	0.4267814294665606	0.6804549183876291	False		False
10 - SLC2A3	0.264958779957404	0.5822291303233451	0.6804549183876291	False		False
16 - ADAR	0.31062019636101157	0.5407926801697924	0.6804549183876291	False		False
11 - CHMP5	0.14387881196246488	0.6103731219116653	0.6804549183876291	False		False
12 - XAF1	0.2532009291984383	0.4106672783722859	0.6804549183876291	False		False
9 - CD63	0.13037334173966608	0.6254197056069206	0.6804549183876291	False		False
11 - CCDC88C	0.12543852783080855	0.5718253703402327	0.6804549183876291	False		False
17 - CBLB	0.2950556017515351	0.2693988686056671	0.6804549183876291	False		False
11 - UBQLN2	0.15676102448927787	0.5179695338828163	0.6804549183876291	False		False
17 - CITED2	0.13695833990026252	0.6366426788143646	0.6804549183876291	False		False
17 - MDM4	0.286417568731405	0.36328147139197564	0.6804549183876291	False		False
11 - POM121C	0.2778579777836996	0.28295714276715955	0.6804549183876291	False		False
8 - TNFSF10	0.14987915450276734	0.5208852455161708	0.6804549183876291	False		False
17 - ATAD1	0.2650892172028092	0.3462101568241561	0.6804549183876291	False		False
11 - JOSD1	0.23804197090360402	0.4018132952810427	0.6804549183876291	False		False
11 - UBE3A	0.2383673598847671	0.3655334725601528	0.6804549183876291	False		False
16 - G3BP2	0.29116962081694886	0.3509027789970466	0.6804549183876291	False		False
4 - ARID5A	0.22374849571209676	0.5319709660459548	0.6804549183876291	False		False
11 - SRP19	0.31159694134306526	0.2243983580041674	0.6804549183876291	False		False
17 - PIKFYVE	0.27822226725003685	0.36931609678596733	0.6804549183876291	False		False
9 - APOBEC3A	0.08466314384341489	0.6762631363147603	0.6804549183876291	False		False
16 - FCMR	0.117691289612462	0.6602082060957863	0.6804549183876291	False		False
17 - SLTM	0.15399187692547855	0.5558052307290144	0.6804549183876291	False		False
11 - TRAK2	0.3047554771217027	0.5113672545742607	0.6804549183876291	False		False
11 - NONO	0.27749158255590356	0.379457774427182	0.6804549183876291	False		False
17 - REPIN1	0.22438220942710652	0.4263478976133487	0.6804549183876291	False		False
3 - MX1	0.10926657526166395	0.668683477808053	0.6804549183876291	False		False
17 - LYZ	0.2298701454962857	0.3743991268668746	0.6804549183876291	False		False
11 - EIF4H	0.2889275771007054	0.381280765968003	0.6804549183876291	False		False
11 - PIAS4	0.2757196138172904	0.2889532748506133	0.6804549183876291	False		False
7 - CD63	0.08076527944319378	0.6821227569959596	0.6804549183876291	False		False
17 - SUB1	0.11440178956896763	0.6199787591845862	0.6804549183876291	False		False
16 - GPCPD1	0.3220975570487832	0.45735588271450955	0.6804549183876291	False		False
17 - CYTH4	0.25536802273109216	0.40354078508121705	0.6804549183876291	False		False
11 - G2E3	0.238999337554613	0.44850905391285845	0.6804549183876291	False		False
17 - EIF3H	0.12533108114557368	0.6202812027978921	0.6804549183876291	False		False
16 - SEPT1	0.1921564543788996	0.5416443207616598	0.6804549183876291	False		False
16 - LYN	0.22388419514004887	0.4686368468592399	0.6804549183876291	False		False
13 - RETN	0.25712684981195233	0.3318135372593266	0.6804549183876291	False		False
17 - TBC1D15	0.2811464409364015	0.35379938697953384	0.6804549183876291	False		False
11 - EIF4G2	0.2052663371935256	0.4515628575467977	0.6804549183876291	False		False
11 - POGZ	0.09271959813042996	0.6243832883279139	0.6804549183876291	False		False
14 - FHIT	0.2925260735226307	0.37341547938492037	0.6804549183876291	False		False
11 - ARPC5	0.11246358096563092	0.6144934268577811	0.6804549183876291	False		False
6 - IFI6	0.10654878888655428	0.6802106322248485	0.6804549183876291	False		False
11 - VPS13B	0.28035734401827306	0.2788976547639722	0.6804549183876291	False		False
10 - RPL3	0.24233084716047326	0.49024980563828524	0.6804549183876291	False		False
14 - CXCR4	0.11794664378327702	0.6207659609531502	0.6804549183876291	False		False
11 - DIS3L	0.29562630190136585	0.26046887915518535	0.6804549183876291	False		False
17 - PRRC2B	0.29478623283712246	0.3052704304888495	0.6804549183876291	False		False
11 - RPTOR	0.25527263153062174	0.39595056778390325	0.6804549183876291	False		False
17 - EIF3F	0.20382420950687963	0.598611687449631	0.6804549183876291	False		False
16 - TYMP	0.07255243872501849	0.6788975019232459	0.6804549183876291	False		False
11 - BCL9L	0.19868498090086484	0.5123372564493935	0.6804549183876291	False		False
11 - EIF3L	0.1702058335701555	0.587092601900522	0.6804549183876291	False		False
17 - LPCAT4	0.17996197679563364	0.4594999810585406	0.6804549183876291	False		False
7 - CXCL2	0.12765684975925695	0.6440485822601865	0.6804549183876291	False		False
11 - STAG2	0.2729171604564342	0.34600426453890476	0.6804549183876291	False		False
11 - RANBP6	0.22163680511628714	0.4356481839379859	0.6804549183876291	False		False
17 - WDR37	0.2782020637336138	0.33730612025606743	0.6804549183876291	False		False
9 - SERPING1	0.0876558514041651	0.6476749171542565	0.6804549183876291	False		False
11 - NFX1	0.29670298652843086	0.26334886008684055	0.6804549183876291	False		False
7 - RPS3A	0.08962732148049513	0.6895769732748451	0.6804549183876291	False		False
16 - CXCL2	0.24726185846948034	0.5475108525564445	0.6804549183876291	False		False
11 - CPNE1	0.27741305125332993	0.2834284285599572	0.6804549183876291	False		False
16 - ANKRD12	0.22399277447121047	0.5887162396885255	0.6804549183876291	False		False
5 - LY6E	0.18935808359002038	0.6247114894637579	0.6804549183876291	False		False
11 - ZNF330	0.2554702373652702	0.3943400309499079	0.6804549183876291	False		False
11 - NLRC5	0.16477980002622317	0.5244382807689857	0.6804549183876291	False		False
17 - RNF145	0.31691637149342355	0.2513646011498677	0.6804549183876291	False		False
4 - ARIH2	0.0498302006907152	0.7645950935700325	0.6804549183876291	False		False
14 - CYLD	0.2628313695650589	0.49704317077226134	0.6804549183876291	False		False
17 - PFDN5	0.23043315211085247	0.44786473633660595	0.6804549183876291	False		False
4 - ITGB1	0.14355412947481216	0.6691631347585008	0.6804549183876291	False		False
8 - IFI16	0.11483212749501404	0.5988804359981845	0.6804549183876291	False		False
14 - TIMMDC1	0.30005011460221986	0.2843681007014377	0.6804549183876291	False		False
4 - MYOM2	0.21354158388111177	0.42320702096745266	0.6804549183876291	False		False
17 - TMEM263	0.290631950503512	0.3734869921031265	0.6804549183876291	False		False
3 - PRF1	0.14829578556547962	0.5872368130137964	0.6804549183876291	False		False
10 - SOCS3	0.10788851499125551	0.6310104326193137	0.6804549183876291	False		False
4 - IFI44L	0.2638479708244549	0.4605690190747842	0.6804549183876291	False		False
14 - IQGAP1	0.2396280946215701	0.5978858981349022	0.6804549183876291	False		False
16 - CDIPT	0.22794956559005364	0.427759807539527	0.6804549183876291	False		False
14 - CXCL2	0.15825076129654014	0.49218944708587775	0.6804549183876291	False		False
16 - FAM118A	0.2277553750774901	0.5538148203515014	0.6804549183876291	False		False
17 - SSH2	0.274035962144598	0.38036610026235684	0.6804549183876291	False		False
17 - NUPL2	0.2922988343787438	0.259331698884521	0.6804549183876291	False		False
7 - GIMAP7	0.13366117535227628	0.5711958962345691	0.6804549183876291	False		False
7 - IFI16	0.15223832487883426	0.5053185402639684	0.6804549183876291	False		False
3 - MYOM2	0.07008326007340415	0.743157763134541	0.6804549183876291	False		False
2 - VIM	0.16095638774992427	0.6370896876363599	0.6804549183876291	False		False
11 - CHST12	0.1330421835831772	0.5977651812294156	0.6804549183876291	False		False
8 - CXCR4	0.1816797288025488	0.47376044007008966	0.6804549183876291	False		False
17 - IFI27	0.1389646938554746	0.581773542085379	0.6804549183876291	False		False
11 - LIMD2	0.2945282108601154	0.263696655515851	0.6804549183876291	False		False
13 - CXCL8	0.07170764731061297	0.7217205604247847	0.6804549183876291	False		False
14 - G6PD	0.15677390917682787	0.5738084680908687	0.6804549183876291	False		False
16 - CST3	0.13261304261970286	0.5854439735606038	0.6804549183876291	False		False
16 - IFI16	0.22284365624170277	0.4551714343271358	0.6804549183876291	False		False
14 - LILRA5	0.2053157400235721	0.46844865221060317	0.6804549183876291	False		False
11 - EIF2AK2	0.04543903840409336	0.7437643297375383	0.6804549183876291	False		False
17 - FAM214A	0.2977038134646808	0.43370600929607017	0.6804549183876291	False		False
10 - RPL4	0.16074397873020052	0.618653793867147	0.6804549183876291	False		False
11 - GIMAP4	0.14376821988644817	0.5710510853448292	0.6804549183876291	False		False
17 - CD27	0.24037352244149646	0.4322623558421099	0.6804549183876291	False		False
16 - FCER1G	0.19793888624931277	0.5218549769032378	0.6804549183876291	False		False
16 - SOD2	0.04528182092796129	0.7594424463961621	0.6804549183876291	False		False
17 - NOTCH2	0.320515441178729	0.27095049542300864	0.6804549183876291	False		False
14 - GMFG	0.1102554252368384	0.6420553880845644	0.6804549183876291	False		False
17 - ACAA1	0.10204810767133043	0.6210671190711035	0.6804549183876291	False		False
4 - COX4I1	0.14976413446255255	0.5481963151069346	0.6804549183876291	False		False
17 - MTDH	0.246888211966647	0.5182143346121569	0.6804549183876291	False		False
11 - RBM25	0.07636655604293163	0.7271067911833817	0.6804549183876291	False		False
12 - CD27	0.23683408280892315	0.38223542739959504	0.6804549183876291	False		False
11 - PPP3CC	0.31303330090866544	0.29187861694496176	0.6804549183876291	False		False
17 - ELL2	0.2737783166373896	0.500719183911678	0.6804549183876291	False		False
17 - PPP2R5E	0.28869840660629575	0.3331267833431468	0.6804549183876291	False		False
9 - LSP1	0.037027921687538434	0.8016566795691112	0.6804549183876291	False		False
