gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
13 - ISG15	1.1102230246251565e-16	0.5352675675066716	4.066751005952954e-16	True	0.6073580280286766	True
2 - FOS	1.1102230246251565e-16	0.04695217457962508	4.066751005952954e-16	True	0.11211146790179138	False
3 - MPEG1	1.1102230246251565e-16	0.19971173711658474	4.066751005952954e-16	True	0.15606721178693356	False
3 - SAMHD1	1.1102230246251565e-16	0.1250102932659145	4.066751005952954e-16	True	0.11497641428348288	False
3 - PTPRE	1.1102230246251565e-16	0.18947516240714035	4.066751005952954e-16	True	0.14943020285317135	False
8 - FCGR3A	1.1102230246251565e-16	0.016898875757486276	4.066751005952954e-16	True	0.06631385622368487	False
3 - CSF3R	1.1102230246251565e-16	0.022251578288388307	4.066751005952954e-16	True	0.08240008253284001	False
13 - LGALS2	1.1102230246251565e-16	0.09082563900337781	4.066751005952954e-16	True	0.15092522934773883	False
3 - IFI27	1.1102230246251565e-16	0.3557007154510725	4.066751005952954e-16	True	0.42432351135865604	True
3 - CAMK1D	1.1102230246251565e-16	0.025207195692151574	4.066751005952954e-16	True	0.0862490899322701	False
8 - MX1	1.1102230246251565e-16	0.13396714831333556	4.066751005952954e-16	True	0.2255769619579554	False
3 - TMEM107	1.1102230246251565e-16	0.0977286229578459	4.066751005952954e-16	True	0.10209039760945643	False
3 - PTGDS	1.1102230246251565e-16	0.08654816657314002	4.066751005952954e-16	True	0.09525875526993934	False
14 - RPS2	1.1102230246251565e-16	0.11002701594795161	4.066751005952954e-16	True	0.1938901842390503	False
8 - IFI44L	1.1102230246251565e-16	0.13977474562936554	4.066751005952954e-16	True	0.23273907093543034	False
3 - GAS6	1.1102230246251565e-16	0.01423271442539531	4.066751005952954e-16	True	0.034348178847954415	False
13 - FOLR3	1.1102230246251565e-16	0.07742500361569826	4.066751005952954e-16	True	0.17700482458123235	False
3 - HVCN1	1.1102230246251565e-16	0.05431460985258296	4.066751005952954e-16	True	0.07531893515811838	False
3 - CD68	1.1102230246251565e-16	0.2001198717832282	4.066751005952954e-16	True	0.15737052954035413	False
5 - MRPL3	1.1102230246251565e-16	0.01622312088241884	4.066751005952954e-16	True	0.0484180185923753	False
3 - CHCHD10	1.1102230246251565e-16	0.0973928487225576	4.066751005952954e-16	True	0.16406185839584642	False
14 - SERPING1	1.1102230246251565e-16	0.5579802148459975	4.066751005952954e-16	True	0.61658341130336	True
14 - FCGR1A	1.1102230246251565e-16	0.4798732019186288	4.066751005952954e-16	True	0.4845924106685826	True
3 - BTG2	1.1102230246251565e-16	0.03137700050508574	4.066751005952954e-16	True	0.10948225239850182	False
13 - MX1	1.1102230246251565e-16	0.5310979269117758	4.066751005952954e-16	True	0.5813648455607939	True
1 - CD14	1.1102230246251565e-16	0.10967674098410962	4.066751005952954e-16	True	0.18742375431705496	False
8 - MAPKAPK3	1.1102230246251565e-16	0.01170962299206102	4.066751005952954e-16	True	0.06332068244360392	False
3 - RUNX2	1.1102230246251565e-16	0.07294744720177881	4.066751005952954e-16	True	0.08373186518155624	False
7 - GZMK	1.1102230246251565e-16	0.12536599282101635	4.066751005952954e-16	True	0.1690810856589021	False
1 - LGALS2	1.1102230246251565e-16	0.014826059346223053	4.066751005952954e-16	True	0.06634109228885282	False
14 - DDIT4	1.1102230246251565e-16	0.20960824716367066	4.066751005952954e-16	True	0.2541857197311939	False
14 - TNFSF10	1.1102230246251565e-16	0.29274145913024296	4.066751005952954e-16	True	0.3586199760932401	False
5 - GZMB	1.1102230246251565e-16	0.014439591260000051	4.066751005952954e-16	True	0.07471782769357563	False
3 - HSPB1	1.1102230246251565e-16	0.04498065628992032	4.066751005952954e-16	True	0.11410120532620642	False
3 - SNX9	1.1102230246251565e-16	0.10788393592135614	4.066751005952954e-16	True	0.110541806698417	False
14 - HLA-DPB1	1.1102230246251565e-16	0.014635085104696688	4.066751005952954e-16	True	0.07212295489997766	False
3 - XAF1	1.1102230246251565e-16	0.07076254254820802	4.066751005952954e-16	True	0.15626741466690292	False
3 - MAP3K8	1.1102230246251565e-16	0.05258253262030854	4.066751005952954e-16	True	0.07097128548803364	False
13 - IFITM2	1.1102230246251565e-16	0.5255617824331642	4.066751005952954e-16	True	0.5189417807895946	True
3 - CMTM3	1.1102230246251565e-16	0.07819674414386202	4.066751005952954e-16	True	0.08902510501387302	False
8 - TTC38	1.1102230246251565e-16	0.009406691754020202	4.066751005952954e-16	True	0.041284176431102326	False
9 - CD3D	1.1102230246251565e-16	0.013228235169083669	4.066751005952954e-16	True	0.06387688143714128	False
8 - ZNF277	1.1102230246251565e-16	0.009106791940037717	4.066751005952954e-16	True	0.05772677593423039	False
1 - PPP1R15A	1.1102230246251565e-16	0.011628523934439028	4.066751005952954e-16	True	0.06279256006825243	False
3 - ANKRD36B	1.1102230246251565e-16	0.02961185569255964	4.066751005952954e-16	True	0.0970771609753287	False
3 - CLEC11A	1.1102230246251565e-16	0.02220849381429013	4.066751005952954e-16	True	0.08549869397167138	False
3 - HLA-DMB	1.1102230246251565e-16	0.17135209944321494	4.066751005952954e-16	True	0.1448182761753784	False
14 - MX1	1.1102230246251565e-16	0.511562728285574	4.066751005952954e-16	True	0.5596221607227272	True
8 - PKIG	1.1102230246251565e-16	0.009173372217426978	4.066751005952954e-16	True	0.05789232750642748	False
12 - RGCC	1.1102230246251565e-16	0.025326099906859634	4.066751005952954e-16	True	0.07109110772299365	False
3 - WARS	1.1102230246251565e-16	0.20890800879559968	4.066751005952954e-16	True	0.27488448630852513	False
14 - NAP1L1	1.1102230246251565e-16	0.24007950522449828	4.066751005952954e-16	True	0.26879645297107435	False
3 - PPM1K	1.1102230246251565e-16	0.07502745465635174	4.066751005952954e-16	True	0.12341201548389234	False
11 - IGLV1-44	1.1102230246251565e-16	0.0093842885764166	4.066751005952954e-16	True	0.04418647435370591	False
9 - ISG15	1.1102230246251565e-16	0.49213798565068245	4.066751005952954e-16	True	0.5615899513669567	True
14 - MNDA	1.1102230246251565e-16	0.4193771305005094	4.066751005952954e-16	True	0.4335375992125978	True
1 - DDX18	1.1102230246251565e-16	0.029024342142200066	4.066751005952954e-16	True	0.10121249611820447	False
3 - NAPSA	1.1102230246251565e-16	0.13107322050553039	4.066751005952954e-16	True	0.1212378051122219	False
13 - IFI44L	1.1102230246251565e-16	0.4188668398385139	4.066751005952954e-16	True	0.46039333640309804	True
3 - VEGFB	1.1102230246251565e-16	0.07739103615524279	4.066751005952954e-16	True	0.09266753508401397	False
1 - MX1	1.1102230246251565e-16	0.3206701851773579	4.066751005952954e-16	True	0.37774627599422933	True
14 - LY6E	1.1102230246251565e-16	0.37023078698974987	4.066751005952954e-16	True	0.3936820990296668	True
13 - MT2A	1.1102230246251565e-16	0.43984943195978554	4.066751005952954e-16	True	0.4663185510365781	True
12 - PLAC8	1.1102230246251565e-16	0.5563974024399797	4.066751005952954e-16	True	0.5904869719425649	True
3 - NR3C1	1.1102230246251565e-16	0.09321629876330206	4.066751005952954e-16	True	0.09560426066522842	False
3 - CDKN1A	1.1102230246251565e-16	0.022666047921649946	4.066751005952954e-16	True	0.0624848076237853	False
3 - OAS1	1.1102230246251565e-16	0.10973847865581499	4.066751005952954e-16	True	0.17194704180502013	False
14 - RHOB	1.1102230246251565e-16	0.053415439203909454	4.066751005952954e-16	True	0.07245755996560922	False
3 - MS4A6A	1.1102230246251565e-16	0.143207724342288	4.066751005952954e-16	True	0.1254338607616414	False
14 - IRF7	1.1102230246251565e-16	0.4404859195977383	4.066751005952954e-16	True	0.5062266759934346	True
12 - FCER1A	1.1102230246251565e-16	0.1962619753530439	4.066751005952954e-16	True	0.1799338107051244	False
14 - CD163	1.1102230246251565e-16	0.2787039105136083	4.066751005952954e-16	True	0.29657700911610513	False
3 - H1F0	1.1102230246251565e-16	0.022811623094886047	4.066751005952954e-16	True	0.07937413636082419	False
14 - RETN	1.1102230246251565e-16	0.0676925950221714	4.066751005952954e-16	True	0.14289717067011823	False
3 - ZEB2	1.1102230246251565e-16	0.09445310414190133	4.066751005952954e-16	True	0.10949219214610142	False
5 - USP8	1.1102230246251565e-16	0.01995777265016252	4.066751005952954e-16	True	0.08355708723775572	False
3 - MAP2K3	1.1102230246251565e-16	0.019571615907151618	4.066751005952954e-16	True	0.0743754872003824	False
5 - SDF2L1	1.1102230246251565e-16	0.010163262844533505	4.066751005952954e-16	True	0.062226178261750045	False
3 - ZDHHC17	1.1102230246251565e-16	0.06587262707803687	4.066751005952954e-16	True	0.08623690050282729	False
11 - GZMB	1.1102230246251565e-16	0.031764166153122386	4.066751005952954e-16	True	0.11202642943265731	False
3 - TSPAN13	1.1102230246251565e-16	0.12445882972840394	4.066751005952954e-16	True	0.11884475518198846	False
3 - GPR183	1.1102230246251565e-16	0.10934112342330671	4.066751005952954e-16	True	0.1075045945188491	False
8 - IGHG2	1.1102230246251565e-16	0.010565457955755364	4.066751005952954e-16	True	0.04964920178597007	False
8 - CLIC3	1.1102230246251565e-16	0.015760694772702144	4.066751005952954e-16	True	0.07524366641015362	False
2 - IFI6	1.1102230246251565e-16	0.3467800155110057	4.066751005952954e-16	True	0.41372196880252315	True
1 - NAPA	1.1102230246251565e-16	0.03883202837483468	4.066751005952954e-16	True	0.1135851738666862	False
3 - CYTH4	1.1102230246251565e-16	0.08483977442982626	4.066751005952954e-16	True	0.09395369691162983	False
3 - GLIPR1	1.1102230246251565e-16	0.10515514697578177	4.066751005952954e-16	True	0.10781900449525349	False
14 - MS4A6A	1.1102230246251565e-16	0.42907030540981217	4.066751005952954e-16	True	0.3963915475908979	True
3 - ANKRD36	1.1102230246251565e-16	0.02753712635594363	4.066751005952954e-16	True	0.09983413603016981	False
14 - GIMAP7	1.1102230246251565e-16	0.24719382691306113	4.066751005952954e-16	True	0.3125822986081603	False
3 - WDFY2	1.1102230246251565e-16	0.06432827089626836	4.066751005952954e-16	True	0.08167283673694284	False
11 - IRF7	1.1102230246251565e-16	0.28991238254489493	4.066751005952954e-16	True	0.3768400990205097	True
3 - AFF3	1.1102230246251565e-16	0.07080819671814853	4.066751005952954e-16	True	0.08692416662238374	False
8 - SERTAD1	1.1102230246251565e-16	0.04392446781803827	4.066751005952954e-16	True	0.06755452324273958	False
1 - TYMP	1.1102230246251565e-16	0.15475421968110326	4.066751005952954e-16	True	0.19989582456836377	False
14 - LGALS2	1.1102230246251565e-16	0.10268605171550627	4.066751005952954e-16	True	0.16199479444145806	False
3 - MBOAT7	1.1102230246251565e-16	0.010984146499827596	4.066751005952954e-16	True	0.06114832707680344	False
3 - SPIB	1.1102230246251565e-16	0.1574134018008999	4.066751005952954e-16	True	0.13502026472401946	False
11 - ITM2C	1.1102230246251565e-16	0.03398924834272299	4.066751005952954e-16	True	0.11107271608401985	False
3 - FCHSD2	1.1102230246251565e-16	0.036759233316526196	4.066751005952954e-16	True	0.08584869615124302	False
3 - PHACTR1	1.1102230246251565e-16	0.07307234606756396	4.066751005952954e-16	True	0.08599369937579933	False
3 - GAPT	1.1102230246251565e-16	0.13439493367093602	4.066751005952954e-16	True	0.12535085541480906	False
1 - IFI44L	1.1102230246251565e-16	0.2982649063870232	4.066751005952954e-16	True	0.3643594690096849	True
3 - HIST1H1C	1.1102230246251565e-16	0.1417342105571754	4.066751005952954e-16	True	0.13219826854351802	False
14 - CDKN1C	1.1102230246251565e-16	0.25658614235449395	4.066751005952954e-16	True	0.2589029251833255	False
3 - NFATC2IP	1.1102230246251565e-16	0.012435252056081092	4.066751005952954e-16	True	0.06405774755256914	False
3 - GRN	1.1102230246251565e-16	0.06710384874793263	4.066751005952954e-16	True	0.08077944363944753	False
14 - XAF1	1.1102230246251565e-16	0.40537396888143507	4.066751005952954e-16	True	0.4597901844853678	True
2 - RPS4Y1	1.1102230246251565e-16	0.017253229713878215	4.066751005952954e-16	True	0.06572971305212276	False
13 - RETN	1.1102230246251565e-16	0.1393450226731454	4.066751005952954e-16	True	0.2073260249052733	False
3 - S100A11	1.1102230246251565e-16	0.036349377712759146	4.066751005952954e-16	True	0.11613384615516413	False
14 - TMEM176A	1.1102230246251565e-16	0.08841320533033825	4.066751005952954e-16	True	0.17314048501409462	False
8 - SDAD1	1.1102230246251565e-16	0.011894240395088351	4.066751005952954e-16	True	0.04801693725191389	False
8 - CST3	1.1102230246251565e-16	0.02669945431478693	4.066751005952954e-16	True	0.08472228720759158	False
8 - CD38	1.1102230246251565e-16	0.010056038857172434	4.066751005952954e-16	True	0.045009503582053384	False
14 - VAMP5	1.1102230246251565e-16	0.3417278662423694	4.066751005952954e-16	True	0.3201634089243932	False
2 - IFITM3	1.1102230246251565e-16	0.10738573184667666	4.066751005952954e-16	True	0.1825976771897445	False
5 - MT1X	1.1102230246251565e-16	0.028102392976135704	4.066751005952954e-16	True	0.05069033353441482	False
5 - DDX27	1.1102230246251565e-16	0.008272699989320564	4.066751005952954e-16	True	0.04968531084239593	False
3 - RNASE6	1.1102230246251565e-16	0.024699514469462835	4.066751005952954e-16	True	0.04340043171506941	False
11 - MX1	1.1102230246251565e-16	0.45200677923211197	4.066751005952954e-16	True	0.5242853082585855	True
5 - HSD17B12	1.1102230246251565e-16	0.03188703614227295	4.066751005952954e-16	True	0.10694955239560547	False
3 - IFI44L	1.1102230246251565e-16	0.14787627140301107	4.066751005952954e-16	True	0.2251197255346407	False
3 - APBB1IP	1.1102230246251565e-16	0.1329775863892051	4.066751005952954e-16	True	0.11715208019371119	False
14 - PLAC8	1.1102230246251565e-16	0.5139341485481572	4.066751005952954e-16	True	0.5245996690689623	True
2 - JCHAIN	1.1102230246251565e-16	0.06458099016094954	4.066751005952954e-16	True	0.07962173522317867	False
3 - GLUL	1.1102230246251565e-16	0.029245003949390336	4.066751005952954e-16	True	0.09065793518443085	False
1 - MYADM	1.1102230246251565e-16	0.03169957748162977	4.066751005952954e-16	True	0.05811191668180362	False
5 - PRF1	1.1102230246251565e-16	0.016086141465180503	4.066751005952954e-16	True	0.07847530158597925	False
12 - IFI44L	1.1102230246251565e-16	0.47892592707693526	4.066751005952954e-16	True	0.5190253836968534	True
13 - CLU	1.1102230246251565e-16	0.4679519308252861	4.066751005952954e-16	True	0.4736493025874334	True
12 - RETN	1.1102230246251565e-16	0.10949422227344019	4.066751005952954e-16	True	0.1809547662270475	False
14 - FPR1	1.1102230246251565e-16	0.4383925139411101	4.066751005952954e-16	True	0.41825152956570905	True
3 - TBCC	1.1102230246251565e-16	0.015256906665800929	4.066751005952954e-16	True	0.03777249491399219	False
8 - TYMP	1.1102230246251565e-16	0.025981143885712488	4.066751005952954e-16	True	0.0962817844352673	False
1 - CLU	1.1102230246251565e-16	0.34920266229602437	4.066751005952954e-16	True	0.3793334478426085	True
2 - MX1	1.1102230246251565e-16	0.2818382094761983	4.066751005952954e-16	True	0.3419546851140575	False
3 - CTSB	1.1102230246251565e-16	0.07782629737325741	4.066751005952954e-16	True	0.08933478576167385	False
13 - RPS4Y1	1.1102230246251565e-16	0.024145889839346624	4.066751005952954e-16	True	0.054268709920178626	False
3 - A1BG	1.1102230246251565e-16	0.08757488042135286	4.066751005952954e-16	True	0.10234359373022127	False
3 - SULF2	1.1102230246251565e-16	0.08765186197975017	4.066751005952954e-16	True	0.09413630844038631	False
