,Foldchange,stat,pvalue,FDR,comparison,group1,group2
RPL27A,-1.357264035523324,-0.7858978824948833,0.4319273152073769,0.9999988948760975,1_vs_2,1,2
C6orf48,-0.16615619959452896,-0.7791380570177644,0.43589839400603836,0.9999988948760975,1_vs_2,1,2
SELENOK,-0.18142013096415746,-0.7782695482751523,0.4364101236675939,0.9999988948760975,1_vs_2,1,2
RPS14,-9.771214685020572,-0.7743741876952284,0.43870954345532853,0.9999988948760975,1_vs_2,1,2
SAP18,-0.27542528107745856,-0.7719300186280539,0.4401558768712638,0.9999988948760975,1_vs_2,1,2
STK17A,-0.27420362863128045,-0.7637289575041533,0.4450287804996995,0.9999988948760975,1_vs_2,1,2
EAPP,-0.16233634518243734,-0.7549226806825675,0.45029537617441073,0.9999988948760975,1_vs_2,1,2
DOK2,0.16208533152321794,0.7523055167745581,0.4518673509892044,0.9999988948760975,1_vs_2,1,2
RPS23,-8.990268906549614,-0.7334833643743608,0.4632636704965589,0.9999988948760975,1_vs_2,1,2
CD5,-0.15259415545906913,-0.7233866772514218,0.4694423540172138,0.9999988948760975,1_vs_2,1,2
H3F3B,-2.2506808883947187,-0.720856572487965,0.4709977643797093,0.9999988948760975,1_vs_2,1,2
RPL13,-9.37870240374229,-0.7173458802239854,0.47316070427026,0.9999988948760975,1_vs_2,1,2
SRSF11,-0.1662672240989301,-0.7167255405676611,0.4735434633265575,0.9999988948760975,1_vs_2,1,2
PNN,-0.15341818229129636,-0.7158399322115111,0.47409019217298565,0.9999988948760975,1_vs_2,1,2
CXCR4,-0.8812376431388396,-0.7151919795189428,0.47449042433575506,0.9999988948760975,1_vs_2,1,2
PSMB8,0.25464697072127535,0.7142631750337548,0.475064458626379,0.9999988948760975,1_vs_2,1,2
RPL19,-8.068591754205286,-0.7099691096319732,0.4777232921426534,0.9999988948760975,1_vs_2,1,2
YPEL5,-0.5249770754560554,-0.7044942219447089,0.4811250471269829,0.9999988948760975,1_vs_2,1,2
SRSF10,-0.228403199751882,-0.6965635920236857,0.48607594726294334,0.9999988948760975,1_vs_2,1,2
PRPF38B,-0.14718125784718694,-0.6912324661112437,0.4894194642811772,0.9999988948760975,1_vs_2,1,2
CCDC59,-0.1818861426550083,-0.6903933514727145,0.48994685661012494,0.9999988948760975,1_vs_2,1,2
RPS20,-1.5802025929879706,-0.6897532420765009,0.4903493775637834,0.9999988948760975,1_vs_2,1,2
NOL7,-0.1444288420721491,-0.6880932530297836,0.4913940589762764,0.9999988948760975,1_vs_2,1,2
G3BP2,-0.22799113367372606,-0.6863328151090416,0.4925032603783662,0.9999988948760975,1_vs_2,1,2
S1PR1,-0.16056170555105603,-0.6851539261507118,0.49324679426695583,0.9999988948760975,1_vs_2,1,2
RPS3,-8.354273001449899,-0.6842292356767454,0.4938304237920671,0.9999988948760975,1_vs_2,1,2
EML4,-0.26390126287792887,-0.6822057184853783,0.4951088792515591,0.9999988948760975,1_vs_2,1,2
PIK3R1,-0.1869789031585324,-0.6693340537930141,0.5032824084579102,0.9999988948760975,1_vs_2,1,2
ENO1,0.28155048474727096,0.6691208649671879,0.5034183811713776,0.9999988948760975,1_vs_2,1,2
RPS4X,-7.626975171174205,-0.6689667043709586,0.5035167175214207,0.9999988948760975,1_vs_2,1,2
RPS28,-6.682257191270185,-0.661431051465712,0.5083359179717974,0.9999988948760975,1_vs_2,1,2
GGNBP2,-0.13415124861148892,-0.6540191547019464,0.5130994650395494,0.9999988948760975,1_vs_2,1,2
PRDX6,-0.19306703877770426,-0.6531081831744353,0.5136865370780903,0.9999988948760975,1_vs_2,1,2
NDUFB2,0.16657870457842935,0.6509200203705707,0.5150981170544037,0.9999988948760975,1_vs_2,1,2
WDR83OS,0.18960687795368586,0.6498556110880169,0.5157854932434646,0.9999988948760975,1_vs_2,1,2
DDX24,-0.31406437311368135,-0.6495403872313975,0.5159891503933701,0.9999988948760975,1_vs_2,1,2
CRBN,-0.1312398358598966,-0.6492086121265466,0.5162035458780343,0.9999988948760975,1_vs_2,1,2
RPL29,-6.172234937918817,-0.6410414074568463,0.5214957805517615,0.9999988948760975,1_vs_2,1,2
NUCB2,-0.15474394708583913,-0.6367670887950645,0.5242765664641299,0.9999988948760975,1_vs_2,1,2
PIK3IP1,-0.529693403571175,-0.635767800987011,0.5249277772158538,0.9999988948760975,1_vs_2,1,2
TSPO,0.9277506159624639,0.6343066224129588,0.525880735467795,0.9999988948760975,1_vs_2,1,2
PRMT2,-0.2017181172938824,-0.6340235773645596,0.5260654353085455,0.9999988948760975,1_vs_2,1,2
NKG7,2.5464206713500004,0.6330606746921663,0.5266940214963065,0.9999988948760975,1_vs_2,1,2
CX3CR1,0.2086620693367836,0.6315422795130432,0.5276860137154059,0.9999988948760975,1_vs_2,1,2
ANAPC11,0.14800514817260094,0.6308437418318014,0.5281426994345096,0.9999988948760975,1_vs_2,1,2
CYTIP,-0.34216753906060104,-0.6308163286966416,0.5281606255329528,0.9999988948760975,1_vs_2,1,2
DNAJB1,-0.8595526056296663,-0.6300244652656567,0.5286785775643377,0.9999988948760975,1_vs_2,1,2
CYBA,1.7380424843143394,0.6272248921163062,0.5305118286045523,0.9999988948760975,1_vs_2,1,2
EIF5A,-0.30270721762614433,-0.626680440755798,0.530868727461062,0.9999988948760975,1_vs_2,1,2
TPT1,-6.656771882846477,-0.6240843288982714,0.5325722050447612,0.9999988948760975,1_vs_2,1,2
MTRNR2L12,-2.203768964840195,-0.6218079313539412,0.5340681704339314,0.9999988948760975,1_vs_2,1,2
ZNF331,-0.157368742542253,-0.6202406927003931,0.5350993344097958,0.9999988948760975,1_vs_2,1,2
RPL35,-1.8210818512967113,-0.6196954735354381,0.5354582963185275,0.9999988948760975,1_vs_2,1,2
RPS18,-7.2441723761982,-0.6170043965270128,0.53723182581747,0.9999988948760975,1_vs_2,1,2
ATF7IP2,-0.1655380436634102,-0.6167282653110298,0.5374139744075963,0.9999988948760975,1_vs_2,1,2
PSMA7,0.31818194225706536,0.6138125114177247,0.5393392286128054,0.9999988948760975,1_vs_2,1,2
RPLP1,-8.467048748186617,-0.6098297953619288,0.5419745619682506,0.9999988948760975,1_vs_2,1,2
KIF2A,-0.1673653739198526,-0.6091089991867639,0.5424521930125279,0.9999988948760975,1_vs_2,1,2
GUK1,0.15227026488784207,0.6079164128762055,0.543242913351357,0.9999988948760975,1_vs_2,1,2
RPS13,-6.850546822821545,-0.6047515468304686,0.5453440924589339,0.9999988948760975,1_vs_2,1,2
PFN1,2.3922059820463706,0.6044586491972918,0.5455387531809224,0.9999988948760975,1_vs_2,1,2
EIF5,-0.17433555704603432,-0.6025542576562254,0.546805258117371,0.9999988948760975,1_vs_2,1,2
CISD3,0.14580623829119083,0.6019136593754445,0.5472316114063682,0.9999988948760975,1_vs_2,1,2
KMT2E,-0.23603352182319873,-0.5993947582262771,0.548909671623408,0.9999988948760975,1_vs_2,1,2
LITAF,-0.2104496180508221,-0.5948864395126114,0.5519193822846233,0.9999988948760975,1_vs_2,1,2
RPL26,-2.3806767183167405,-0.5945789403106561,0.5521249607218051,0.9999988948760975,1_vs_2,1,2
MAX,-0.1445318159324261,-0.5920397700738353,0.553823957297225,0.9999988948760975,1_vs_2,1,2
CDK2AP2,0.15683427967049132,0.5909366271467769,0.5545628835044001,0.9999988948760975,1_vs_2,1,2
CCR7,-0.26590690277520307,-0.5875325032336006,0.5568461275484042,0.9999988948760975,1_vs_2,1,2
RPL35A,-5.959705017474744,-0.586935204401928,0.5572472249849932,0.9999988948760975,1_vs_2,1,2
CCDC85B,0.14954656447736733,0.5819579450165763,0.5605950084804416,0.9999988948760975,1_vs_2,1,2
ARID4B,-0.1563754365423746,-0.5801589768226918,0.5618074151477612,0.9999988948760975,1_vs_2,1,2
ARID5A,-0.1114430536793635,-0.5744841512093632,0.5656402223764518,0.9999988948760975,1_vs_2,1,2
EIF2A,-0.12208141077278722,-0.5741794655821232,0.5658463634271018,0.9999988948760975,1_vs_2,1,2
PRF1,1.1432296157818849,0.5717079045691639,0.567519878391019,0.9999988948760975,1_vs_2,1,2
ARHGEF1,-0.18798410409845118,-0.5704072405410204,0.5684015198181899,0.9999988948760975,1_vs_2,1,2
SATB1,-0.17280481103688441,-0.5694015743839498,0.5690836486519744,0.9999988948760975,1_vs_2,1,2
ABI3,0.14335053004508422,0.56579604309755,0.5715324366588982,0.9999988948760975,1_vs_2,1,2
JAK1,-0.28321999235977113,-0.5620639322399187,0.5740724611501891,0.9999988948760975,1_vs_2,1,2
RPS25,-5.180013010644362,-0.5608372737801859,0.5749084742366721,0.9999988948760975,1_vs_2,1,2
RPL14,-5.391130643117127,-0.5598672441639141,0.5755699927014502,0.9999988948760975,1_vs_2,1,2
TALDO1,0.4385001607317925,0.5597886059933675,0.575623636303381,0.9999988948760975,1_vs_2,1,2
SF3B1,-0.17798170801919044,-0.5596237524642745,0.5757361000053296,0.9999988948760975,1_vs_2,1,2
RBX1,0.15224194285963336,0.5586541836972063,0.576397753389687,0.9999988948760975,1_vs_2,1,2
MYL6,1.2133286600334785,0.5581299249543845,0.5767556675359626,0.9999988948760975,1_vs_2,1,2
HLA-E,-1.0804073514576178,-0.5565585215822871,0.5778290999442637,0.9999988948760975,1_vs_2,1,2
PSMB3,0.268320466602935,0.5563154988308237,0.577995193735936,0.9999988948760975,1_vs_2,1,2
PDE3B,-0.11115288083453526,-0.5548548285289082,0.5789939610863823,0.9999988948760975,1_vs_2,1,2
ZC3H15,-0.11874677145352604,-0.5545340509331819,0.5792134087387879,0.9999988948760975,1_vs_2,1,2
COX7C,-0.7660373018980738,-0.5537113867182828,0.5797763812211463,0.9999988948760975,1_vs_2,1,2
LYZ,6.8961084580768075,0.5522974138875445,0.5807446021446045,0.9999988948760975,1_vs_2,1,2
CD48,-0.40109449236385675,-0.5522425207757983,0.580782205581778,0.9999988948760975,1_vs_2,1,2
SF3A2,-0.11018993920237288,-0.548196651008298,0.5835568814210791,0.9999988948760975,1_vs_2,1,2
GNB2,0.1721345386872863,0.5418723626289058,0.5879064370611622,0.9999988948760975,1_vs_2,1,2
RELB,-0.1543056511184384,-0.5410938558795346,0.588442892935627,0.9999988948760975,1_vs_2,1,2
EIF4A2,-0.25018915017988097,-0.5409698056551746,0.5885283947370258,0.9999988948760975,1_vs_2,1,2
NSD3,-0.12056709182411117,-0.5393364471239478,0.5896547243458065,0.9999988948760975,1_vs_2,1,2
MYL12A,0.7050460195533645,0.5370443562171906,0.5912369753167681,0.9999988948760975,1_vs_2,1,2
VAMP2,-0.2330192466758155,-0.535799138355802,0.5920973777612726,0.9999988948760975,1_vs_2,1,2
CENPC,-0.13783944069103704,-0.5352689786705673,0.5924638740991583,0.9999988948760975,1_vs_2,1,2
BCLAF1,-0.24464196179752765,-0.5341666640761109,0.5932262307270755,0.9999988948760975,1_vs_2,1,2
RPL38,-1.8761194419049543,-0.5336273391869382,0.5935993894227292,0.9999988948760975,1_vs_2,1,2
SNRK,-0.11061359385105285,-0.5330622517414083,0.593990488449153,0.9999988948760975,1_vs_2,1,2
NDUFS5,-0.21635045488703394,-0.532193482029229,0.5945919968425559,0.9999988948760975,1_vs_2,1,2
RPS15,-4.073678320676338,-0.529207369629225,0.5966616049105412,0.9999988948760975,1_vs_2,1,2
IKZF1,-0.14283533638468157,-0.5251550174473243,0.5994754323820761,0.9999988948760975,1_vs_2,1,2
SERINC5,-0.12055862210794357,-0.5243644491977243,0.6000250782694887,0.9999988948760975,1_vs_2,1,2
RPS21,-3.732612608961967,-0.522908169057751,0.6010381595162887,0.9999988948760975,1_vs_2,1,2
UQCRB,-0.6309407051554643,-0.5223374333082673,0.6014354102523778,0.9999988948760975,1_vs_2,1,2
RPS29,-1.5569232677628329,-0.5206352653250896,0.602620877828776,0.9999988948760975,1_vs_2,1,2
JUN,-5.0336497761246175,-0.5123697702112728,0.608392243683425,0.9999988948760975,1_vs_2,1,2
RPL18A,-5.60554985340896,-0.5121439315274697,0.608550280190074,0.9999988948760975,1_vs_2,1,2
FNBP1,-0.12137312643203103,-0.5115873336351945,0.6089398521069459,0.9999988948760975,1_vs_2,1,2
SRP14,-0.2202445026620879,-0.5087055688984369,0.6109586183475189,0.9999988948760975,1_vs_2,1,2
RPL21,-4.687115138190833,-0.5070565348217,0.6121151512939255,0.9999988948760975,1_vs_2,1,2
S100A12,3.0746361507832263,0.506761087105494,0.6123224627458614,0.9999988948760975,1_vs_2,1,2
TERF2IP,-0.11867410401203035,-0.5067149159510502,0.6123548631918114,0.9999988948760975,1_vs_2,1,2
CAMK4,-0.30911059832842774,-0.506456283700364,0.6125363714825207,0.9999988948760975,1_vs_2,1,2
RPS6,-5.19933884005591,-0.5053792295240944,0.6132925044185258,0.9999988948760975,1_vs_2,1,2
HBP1,-0.09870447073977169,-0.504526659644895,0.6138913328081015,0.9999988948760975,1_vs_2,1,2
CDKN2AIP,-0.10073648215144623,-0.5036348177946318,0.6145180207685458,0.9999988948760975,1_vs_2,1,2
RPS19,-5.593048213376157,-0.5021939566363393,0.6155310935840459,0.9999988948760975,1_vs_2,1,2
TMA7,-0.8407718315615524,-0.5006973350898656,0.6165841480697543,0.9999988948760975,1_vs_2,1,2
FTL,4.712483897557103,0.5002330204471949,0.6169110101716332,0.9999988948760975,1_vs_2,1,2
NDUFS6,0.1299970307037274,0.499623605473056,0.6173401333105685,0.9999988948760975,1_vs_2,1,2
HNRNPDL,-0.6090699398497752,-0.4990380715826837,0.6177525635428593,0.9999988948760975,1_vs_2,1,2
FXR1,-0.10018919558252994,-0.4963881210172293,0.6196206044704414,0.9999988948760975,1_vs_2,1,2
UBE2D3,-0.21960763869136937,-0.494504540629815,0.6209499004049225,0.9999988948760975,1_vs_2,1,2
PDIA6,0.12475171413392408,0.49424344699406175,0.6211342594011104,0.9999988948760975,1_vs_2,1,2
TRBV20-1,-0.22208986389438434,-0.4927055608106608,0.6222206479041683,0.9999988948760975,1_vs_2,1,2
NELL2,-0.12107660907489448,-0.49243013641321054,0.6224152993055904,0.9999988948760975,1_vs_2,1,2
COX8A,0.3553289314939771,0.4881412034659928,0.6254498276829146,0.9999988948760975,1_vs_2,1,2
LEF1,-0.4082702899842395,-0.48577577412670386,0.6271261524005114,0.9999988948760975,1_vs_2,1,2
PPP1R2,-0.20743564928501926,-0.48495876684232736,0.6277055946159492,0.9999988948760975,1_vs_2,1,2
CISH,0.12174480618423703,0.48324861245684636,0.6289192223642381,0.9999988948760975,1_vs_2,1,2
CLEC2B,-0.16285752493804467,-0.48260435519008116,0.6293766861700434,0.9999988948760975,1_vs_2,1,2
HSPA9,-0.10459824194116082,-0.48253668350755696,0.6294247456451074,0.9999988948760975,1_vs_2,1,2
RPL18,-5.497167029135207,-0.48224750523010207,0.6296301336615504,0.9999988948760975,1_vs_2,1,2
RPL5,-4.790599936361685,-0.4821233135870669,0.6297183492020139,0.9999988948760975,1_vs_2,1,2
RPL13A,-3.4967309492822123,-0.48076406774539204,0.6306841908268424,0.9999988948760975,1_vs_2,1,2
RPS5,-4.358149141708505,-0.4794936492834896,0.631587485076277,0.9999988948760975,1_vs_2,1,2
PHPT1,0.09998088562428317,0.4788807519683567,0.632023464852979,0.9999988948760975,1_vs_2,1,2
ATP6V0E1,0.3298570196710747,0.47710832970594325,0.633284983507675,0.9999988948760975,1_vs_2,1,2
SARAF,-1.8397290095015626,-0.475827355711917,0.6341973792211499,0.9999988948760975,1_vs_2,1,2
CFL1,0.8780157320163952,0.47388684563769085,0.6355806001087245,0.9999988948760975,1_vs_2,1,2
RNASEH2C,0.11040626552704019,0.4733431659809586,0.6359683704490667,0.9999988948760975,1_vs_2,1,2
PKM,0.3363078089053837,0.47325858797029685,0.6360287032608825,0.9999988948760975,1_vs_2,1,2
PAPOLA,-0.11224738027463951,-0.47278512062846295,0.6363664906736135,0.9999988948760975,1_vs_2,1,2
TRA2A,-0.11674390287122316,-0.4727393192729532,0.6363991709025689,0.9999988948760975,1_vs_2,1,2
SMIM26,-0.09711161129060432,-0.4709547350226186,0.637673059628195,0.9999988948760975,1_vs_2,1,2
ASCL2,0.1161283400281233,0.4709452875477719,0.6376798063665714,0.9999988948760975,1_vs_2,1,2
HNRNPM,-0.14381551097356737,-0.47050958852760005,0.6379909853216654,0.9999988948760975,1_vs_2,1,2
TTC17,-0.09121582488636544,-0.4697014281146128,0.6385683474074724,0.9999988948760975,1_vs_2,1,2
CD52,-1.122005043688174,-0.4688798251189624,0.6391555377814251,0.9999988948760975,1_vs_2,1,2
RPL23,-0.7890271243110105,-0.46862489901981697,0.6393377765882955,0.9999988948760975,1_vs_2,1,2
RAD21,-0.11248333693882324,-0.4662652220787527,0.6410256691468756,0.9999988948760975,1_vs_2,1,2
CREBRF,-0.09422894318277719,-0.4642024692630078,0.6425026922596785,0.9999988948760975,1_vs_2,1,2
RPL9,-4.297785951613643,-0.46392499202840876,0.6427014864289413,0.9999988948760975,1_vs_2,1,2
FUS,-0.35139675260261244,-0.46346769098055757,0.6430291683595031,0.9999988948760975,1_vs_2,1,2
RNF138,-0.10687448903863297,-0.4624394206622427,0.6437662354959912,0.9999988948760975,1_vs_2,1,2
RPS24,-4.645238791296147,-0.46135232723168773,0.6445458484202308,0.9999988948760975,1_vs_2,1,2
MIEN1,0.09970137445988236,0.46104318022161106,0.6447676257556042,0.9999988948760975,1_vs_2,1,2
ZNHIT1,0.09887976664714924,0.4595365288120993,0.6458489265724734,0.9999988948760975,1_vs_2,1,2
RPL7A,-5.3361637508475575,-0.4592589449466723,0.6460482260508186,0.9999988948760975,1_vs_2,1,2
RPS16,-3.319509499265565,-0.4576029960602359,0.647237690626608,0.9999988948760975,1_vs_2,1,2
LEPROTL1,-0.6713658761385878,-0.4565581843574673,0.6479886407513962,0.9999988948760975,1_vs_2,1,2
RPL3,-4.8909620847609645,-0.4561059664600497,0.6483137799183507,0.9999988948760975,1_vs_2,1,2
RPL10A,-3.7934611660370163,-0.45476736184582967,0.6492766132534267,0.9999988948760975,1_vs_2,1,2
COQ10B,-0.09069535561232617,-0.4523584485147098,0.6510107756819347,0.9999988948760975,1_vs_2,1,2
FNBP4,-0.18120526394715072,-0.45173114463939573,0.651462678638133,0.9999988948760975,1_vs_2,1,2
TNRC6B,-0.11060546917735326,-0.4509746542359458,0.6520078165195772,0.9999988948760975,1_vs_2,1,2
ZNF207,-0.09344178810057463,-0.45095969631997135,0.6520185972854329,0.9999988948760975,1_vs_2,1,2
CD8B,-0.20226305049216758,-0.45089832748325737,0.6520628290117367,0.9999988948760975,1_vs_2,1,2
ILK,0.08825433191320814,0.4486153245269234,0.6537091770673649,0.9999988948760975,1_vs_2,1,2
OXNAD1,-0.18375025838853556,-0.44837876532798704,0.6538798642150392,0.9999988948760975,1_vs_2,1,2
CST7,1.0293136470656332,0.4467603114543223,0.6550481302273865,0.9999988948760975,1_vs_2,1,2
CYTH1,-0.11370041429189612,-0.4463398463432381,0.6553517774758835,0.9999988948760975,1_vs_2,1,2
MGAT4A,-0.2874350400290236,-0.44629165354822803,0.6553865845032327,0.9999988948760975,1_vs_2,1,2
SRSF5,-0.500786930323861,-0.4455193793680422,0.6559444580986982,0.9999988948760975,1_vs_2,1,2
RPL22,-3.401689786764074,-0.44495209226225746,0.6563543759354135,0.9999988948760975,1_vs_2,1,2
TOB1,-0.1469267120617958,-0.4439064692947644,0.6571102071165819,0.9999988948760975,1_vs_2,1,2
EIF2S3,-0.24133537432298144,-0.4433453553019249,0.6575159544938491,0.9999988948760975,1_vs_2,1,2
ARRDC2,-0.08451781013474122,-0.4410938508333717,0.6591450550137614,0.9999988948760975,1_vs_2,1,2
CSRNP1,-0.16923078789488208,-0.4392699095194955,0.6604659746769008,0.9999988948760975,1_vs_2,1,2
TGFBR2,-0.1583739936561604,-0.438763981919697,0.6608325610908369,0.9999988948760975,1_vs_2,1,2
FAU,-3.831161108913325,-0.438323001733544,0.6611521541156067,0.9999988948760975,1_vs_2,1,2
LINC02446,-0.1419055997860293,-0.43809099664059103,0.661320320737063,0.9999988948760975,1_vs_2,1,2
DNAJB6,-0.09656049501695341,-0.438069426580185,0.6613359564528716,0.9999988948760975,1_vs_2,1,2
PSMA1,-0.09570618781638889,-0.4352864523625688,0.6633545172746715,0.9999988948760975,1_vs_2,1,2
C11orf58,-0.1894288771219303,-0.4346796365408755,0.6637949813252496,0.9999988948760975,1_vs_2,1,2
DDX5,-0.7696550308926107,-0.42974821586664147,0.6673788057314767,0.9999988948760975,1_vs_2,1,2
HNRNPH1,-0.10788392007254223,-0.4297305553982362,0.6673916538758723,0.9999988948760975,1_vs_2,1,2
RPL12,-4.484801926887555,-0.42968337509296856,0.6674259784365792,0.9999988948760975,1_vs_2,1,2
PCNP,-0.1213698983218553,-0.42823969841715365,0.6684766165253351,0.9999988948760975,1_vs_2,1,2
SECISBP2,-0.10092559386918121,-0.42781495200308695,0.6687858502135824,0.9999988948760975,1_vs_2,1,2
RPL8,-4.473628808341298,-0.4271042987542664,0.6693033620412556,0.9999988948760975,1_vs_2,1,2
STMN3,-0.08348772043439423,-0.42327945045743276,0.6720913854480512,0.9999988948760975,1_vs_2,1,2
DBF4,-0.08537029983325639,-0.42262772558704786,0.6725668946618846,0.9999988948760975,1_vs_2,1,2
LSM14A,-0.09664808400912367,-0.4208596063745441,0.6738576028750694,0.9999988948760975,1_vs_2,1,2
RPS2,-4.8178280153275495,-0.42081009684893594,0.6738937581461268,0.9999988948760975,1_vs_2,1,2
AIMP1,-0.08585536400405762,-0.42064166890943105,0.6740167614864024,0.9999988948760975,1_vs_2,1,2
OAZ1,0.9662322787994436,0.4202024042606887,0.674337598539747,0.9999988948760975,1_vs_2,1,2
LSM8,-0.08539361005218485,-0.41966130631913534,0.6747328956089693,0.9999988948760975,1_vs_2,1,2
SGTB,-0.08288940012779676,-0.4188091066147244,0.6753556488991607,0.9999988948760975,1_vs_2,1,2
NXT1,-0.08654642857781884,-0.4186573848279963,0.6754665444055734,0.9999988948760975,1_vs_2,1,2
MPHOSPH8,-0.10928018243560836,-0.4175963932723533,0.6762422342386931,0.9999988948760975,1_vs_2,1,2
CNST,-0.10331039441286403,-0.41570294691052123,0.6776273845898602,0.9999988948760975,1_vs_2,1,2
KRR1,-0.09360994096301933,-0.41564323557841043,0.6776710841662223,0.9999988948760975,1_vs_2,1,2
LAG3,0.13816296608770404,0.41501973200132863,0.6781274583335513,0.9999988948760975,1_vs_2,1,2
STK4,-0.22037083735615198,-0.4142478459321954,0.6786926048380956,0.9999988948760975,1_vs_2,1,2
ITGA4,-0.09774904300478741,-0.4135559767070416,0.6791993195726467,0.9999988948760975,1_vs_2,1,2
CD6,-0.18070549699583532,-0.41307223038499447,0.679553694335926,0.9999988948760975,1_vs_2,1,2
NGDN,-0.0797776175985098,-0.41248198676588027,0.6799861810167254,0.9999988948760975,1_vs_2,1,2
