,Foldchange,stat,pvalue,FDR,comparison,group1,group2
ZFP36L2,-1.699560540439629,-0.6940853741739647,0.48762867022544143,0.9454905887484688,1_vs_0,1,0
COPS6,-0.11553241824168585,-0.6938381109011562,0.487783739328969,0.9454905887484688,1_vs_0,1,0
CAPN7,-0.08021159323856909,-0.693698975802547,0.4878710084461012,0.9454905887484688,1_vs_0,1,0
PLEKHJ1,-0.09864130145321684,-0.6927458466970425,0.48846906202045903,0.9454905887484688,1_vs_0,1,0
OXNAD1,-0.14923692444950298,-0.6925144372963765,0.48861432254170023,0.9454905887484688,1_vs_0,1,0
SUMF2,-0.09309211317341413,-0.6918360024948963,0.48904032441869916,0.9454905887484688,1_vs_0,1,0
RAB2A,-0.28072874772069223,-0.6911409707320775,0.4894769552330911,0.9454905887484688,1_vs_0,1,0
CDC5L,-0.08782136344800735,-0.6906748411956413,0.4897699032996432,0.9454905887484688,1_vs_0,1,0
ANP32E,-0.10908888591287798,-0.6904367449693862,0.4899195758482239,0.9454905887484688,1_vs_0,1,0
CYB5R3,-0.11926520372064785,-0.6903739290318799,0.48995906743695883,0.9454905887484688,1_vs_0,1,0
MACF1,-0.12013755560352221,-0.6902991276096562,0.49000609638296233,0.9454905887484688,1_vs_0,1,0
SS18L2,-0.07721898307154822,-0.6897125718568944,0.4903749582858995,0.9454905887484688,1_vs_0,1,0
NCOA4,-0.07816628759047071,-0.6888328825466604,0.4909284401428158,0.9454905887484688,1_vs_0,1,0
LPIN2,-0.0880273761491565,-0.6885749071157308,0.4910908164410027,0.9454905887484688,1_vs_0,1,0
KCNAB2,-0.07981957920876809,-0.6880632254107018,0.49141296726551353,0.9454905887484688,1_vs_0,1,0
CD6,-0.15728016237470807,-0.6880275578768199,0.4914354274974698,0.9454905887484688,1_vs_0,1,0
EEF1B2,-3.021224091692463,-0.68801453430547,0.49144362871861913,0.9454905887484688,1_vs_0,1,0
MLX,-0.07754443642638298,-0.6877750377140712,0.49159445793997636,0.9454905887484688,1_vs_0,1,0
MFSD10,-0.09351368830436664,-0.6875179016365703,0.49175642374639794,0.9454905887484688,1_vs_0,1,0
S1PR4,-0.08267882173890795,-0.6874030747419458,0.49182876057720204,0.9454905887484688,1_vs_0,1,0
DNAJC3,-0.08100190824271557,-0.6873340791676696,0.49187222806399467,0.9454905887484688,1_vs_0,1,0
TAF11,-0.07644691642127249,-0.6873106503193895,0.49188698880064274,0.9454905887484688,1_vs_0,1,0
MGAT4A,-0.22795863934982227,-0.6871326029891317,0.49199917065788557,0.9454905887484688,1_vs_0,1,0
ALDOA,-0.4032888225111208,-0.685986036570179,0.4927219137341615,0.9454905887484688,1_vs_0,1,0
CD3E,-1.0155682950430214,-0.6856981216886185,0.4929034914689915,0.9454905887484688,1_vs_0,1,0
DPY30,-0.07708884679845214,-0.6854947276402196,0.4930317865126882,0.9454905887484688,1_vs_0,1,0
AIF1,-1.5605750236066647,-0.685423989561526,0.4930764102259133,0.9454905887484688,1_vs_0,1,0
ASAH1,-0.3182882403043661,-0.6840344485255493,0.49395341315702856,0.9454905887484688,1_vs_0,1,0
DBF4,-0.07932934513646384,-0.6839464236947613,0.49400899775408735,0.9454905887484688,1_vs_0,1,0
DNAJC19,-0.09620774614952474,-0.6835263123159265,0.49427432946879146,0.9454905887484688,1_vs_0,1,0
HERC1,-0.08144624934014418,-0.683480445740283,0.49430330225158825,0.9454905887484688,1_vs_0,1,0
CDA,-0.17639687778124682,-0.6834299289742136,0.49433521349587917,0.9454905887484688,1_vs_0,1,0
CHD4,-0.08153486983647135,-0.6832190052578896,0.49446846508872444,0.9454905887484688,1_vs_0,1,0
CHRAC1,-0.07825813407533211,-0.6829822078190396,0.4946180853531963,0.9454905887484688,1_vs_0,1,0
NOP58,-0.20136139874755554,-0.6829390732286885,0.49464534251389813,0.9454905887484688,1_vs_0,1,0
EBPL,-0.08321700080234516,-0.681977772993601,0.4952530056383403,0.9454905887484688,1_vs_0,1,0
PLK3,-0.16045779917487019,-0.6810887451779987,0.4958153381663496,0.9454905887484688,1_vs_0,1,0
TSPAN32,-0.09538322471345026,-0.6809409045627146,0.4959088841220842,0.9454905887484688,1_vs_0,1,0
HADHB,-0.08641380856017883,-0.6804948586189997,0.49619117617545594,0.9454905887484688,1_vs_0,1,0
PPM1G,-0.14776045610965713,-0.6799504230956017,0.49653585282890955,0.9454905887484688,1_vs_0,1,0
FLOT2,-0.12181485831200758,-0.6798992608335553,0.49656824970310864,0.9454905887484688,1_vs_0,1,0
EZR,-0.2975050620429196,-0.6798362757645714,0.49660813454120634,0.9454905887484688,1_vs_0,1,0
SMU1,-0.07716823626189834,-0.6797421521994228,0.4966677407892386,0.9454905887484688,1_vs_0,1,0
ERP29,-0.5940754159836443,-0.6794905204522702,0.49682711200343255,0.9454905887484688,1_vs_0,1,0
RNPEPL1,-0.09094927447630656,-0.6789491232674688,0.4971700988282748,0.9454905887484688,1_vs_0,1,0
ZBTB1,-0.07914906690272817,-0.6783186347698665,0.49756968585455763,0.9454905887484688,1_vs_0,1,0
LBH,-0.2556665715538371,-0.6782764753001546,0.4975964115154746,0.9454905887484688,1_vs_0,1,0
XPA,-0.07967635415115235,-0.6776081961159909,0.49802014799803174,0.9454905887484688,1_vs_0,1,0
AP1G2,-0.07628283267975308,-0.6774665531172063,0.49810998437650766,0.9454905887484688,1_vs_0,1,0
H3F3A,-2.374593688568106,-0.677163749861454,0.49830206477215744,0.9454905887484688,1_vs_0,1,0
EHD1,-0.09142194528369042,-0.6763058552972405,0.4988464759704989,0.9454905887484688,1_vs_0,1,0
CEP57,-0.0847421999996476,-0.676181192098762,0.4989256122706355,0.9454905887484688,1_vs_0,1,0
EPN1,-0.0780835010986032,-0.6758000744246281,0.4991675874507473,0.9454905887484688,1_vs_0,1,0
SUMO2,-0.6279156922487986,-0.6753159869803643,0.49947502896634766,0.9454905887484688,1_vs_0,1,0
SMC5,-0.07940856131156122,-0.675214302112416,0.4995396212942308,0.9454905887484688,1_vs_0,1,0
TRMT112,-0.2947212945427559,-0.6748068833372534,0.49979846659308014,0.9454905887484688,1_vs_0,1,0
ZNF24,-0.11963755753592514,-0.6744893560955068,0.5000002504718932,0.9454905887484688,1_vs_0,1,0
RBM25,-0.32985264329452046,-0.6740383075899905,0.5002869594449211,0.9454905887484688,1_vs_0,1,0
NDUFA11,-0.08873914958736329,-0.6737785651597064,0.5004521042743069,0.9454905887484688,1_vs_0,1,0
JMJD1C,-0.27662607596499733,-0.6734762712424616,0.5006443398306478,0.9454905887484688,1_vs_0,1,0
SYNE1,-0.08665930281507848,-0.6733725022722292,0.5007103378962658,0.9454905887484688,1_vs_0,1,0
SNRPA,-0.1796106777656359,-0.673245785824788,0.5007909370329404,0.9454905887484688,1_vs_0,1,0
XBP1,-0.16944660331083375,-0.6731158062019955,0.5008736188858625,0.9454905887484688,1_vs_0,1,0
SRSF1,-0.07722793645248738,-0.6713741932349657,0.5019821807802096,0.9454905887484688,1_vs_0,1,0
MAN1A2,-0.07515509494274644,-0.6700441401775981,0.5028296523789053,0.9454905887484688,1_vs_0,1,0
ZNF524,-0.07546601588247695,-0.6692661363814104,0.5033257243577911,0.9454905887484688,1_vs_0,1,0
NADSYN1,-0.07527603337852644,-0.6690227513947659,0.5034809649310822,0.9454905887484688,1_vs_0,1,0
N4BP2L1,-0.07467340457567782,-0.668796446568455,0.5036253337835169,0.9454905887484688,1_vs_0,1,0
MICU2,-0.07580810610637567,-0.6686940232504188,0.5036906808764421,0.9454905887484688,1_vs_0,1,0
FDPS,-0.0771417031109965,-0.6685369281838387,0.503790917784159,0.9454905887484688,1_vs_0,1,0
AK2,-0.07511193875348095,-0.6682068527858921,0.5040015617325689,0.9454905887484688,1_vs_0,1,0
PPIG,-0.20204229752062552,-0.6680009232074945,0.5041330031820941,0.9454905887484688,1_vs_0,1,0
NEMF,-0.14599413081075704,-0.6676847770723284,0.5043348292282104,0.9454905887484688,1_vs_0,1,0
REEP5,-0.23212104318946827,-0.6655712565390918,0.5056851837190697,0.9454905887484688,1_vs_0,1,0
TROVE2,-0.07635329787246325,-0.665551173940165,0.5056980238628597,0.9454905887484688,1_vs_0,1,0
RAB18,-0.07440840471502502,-0.665547615074503,0.5057002993007405,0.9454905887484688,1_vs_0,1,0
PRKCSH,-0.1532694882896396,-0.6643534808701989,0.5064640990795031,0.9454905887484688,1_vs_0,1,0
IFI30,-0.14018950717178252,-0.6637166470325344,0.5068716827039459,0.9454905887484688,1_vs_0,1,0
WAC,-0.10789337313944586,-0.6635634777427302,0.5069697391565324,0.9454905887484688,1_vs_0,1,0
LARS,-0.08344948559303114,-0.6635509053413291,0.5069777882431451,0.9454905887484688,1_vs_0,1,0
PPP1CB,-0.0944830408046114,-0.6630742890247522,0.5072829764447384,0.9454905887484688,1_vs_0,1,0
SELENOM,-0.09247168316736196,-0.6627962484349426,0.5074610566730908,0.9454905887484688,1_vs_0,1,0
TPRKB,-0.08091557171662953,-0.6622447349899675,0.5078143886843078,0.9454905887484688,1_vs_0,1,0
C18orf32,-0.07544142776345841,-0.6619797521282769,0.5079841982292599,0.9454905887484688,1_vs_0,1,0
GNPAT,-0.07387481241700489,-0.6619265188720761,0.5080183154064741,0.9454905887484688,1_vs_0,1,0
PNKP,-0.07975707658078887,-0.661775110122801,0.5081153597986356,0.9454905887484688,1_vs_0,1,0
MFSD1,-0.07867611044600059,-0.6604386518923065,0.5089723750662198,0.9454905887484688,1_vs_0,1,0
SMARCC2,-0.09152764766550806,-0.6604365140879067,0.5089737465580408,0.9454905887484688,1_vs_0,1,0
SFXN1,-0.0898275817255061,-0.660272692811822,0.509078850585687,0.9454905887484688,1_vs_0,1,0
GPSM3,-0.7711036473155534,-0.6599639754445633,0.5092769475692711,0.9454905887484688,1_vs_0,1,0
CDIPT,-0.07568082833191796,-0.6596009745842911,0.509509928682516,0.9454905887484688,1_vs_0,1,0
SAR1B,-0.07916472466794053,-0.659219367626812,0.5097549117090869,0.9454905887484688,1_vs_0,1,0
ZFAND2A,-0.08382770718557768,-0.6581748016561814,0.5104258146217409,0.9454905887484688,1_vs_0,1,0
TAGLN2,-1.2292527918494576,-0.6581221322869281,0.5104596552805527,0.9454905887484688,1_vs_0,1,0
CCNL2,-0.07514427124040149,-0.6574919199748743,0.510864664715105,0.9454905887484688,1_vs_0,1,0
CARD8,-0.08532642161561478,-0.6571646148333894,0.5110750754097059,0.9454905887484688,1_vs_0,1,0
KLF3,-0.31976814027476164,-0.6570895681112212,0.5111233261669512,0.9454905887484688,1_vs_0,1,0
MKRN1,-0.08665666961445782,-0.6568763931795992,0.5112603984543225,0.9454905887484688,1_vs_0,1,0
HUS1,-0.07918962196376247,-0.6561773631966303,0.5117100120332135,0.9454905887484688,1_vs_0,1,0
TOMM7,-1.3654030703826738,-0.6558020100831533,0.5119515229384594,0.9454905887484688,1_vs_0,1,0
GTF3A,-0.24852425519948965,-0.6552636931633516,0.5122979923158142,0.9454905887484688,1_vs_0,1,0
ITK,-0.08367436767866566,-0.655250124353037,0.5123067269986981,0.9454905887484688,1_vs_0,1,0
PRR7,-0.07753358267053477,-0.6549226497747511,0.5125175565484759,0.9454905887484688,1_vs_0,1,0
MOAP1,-0.09169906127746667,-0.65480015309038,0.5125964320660438,0.9454905887484688,1_vs_0,1,0
CCT7,-0.13974807730372496,-0.6542650014066218,0.5129410899970892,0.9454905887484688,1_vs_0,1,0
NUMA1,-0.09104404858546179,-0.6540162431150084,0.5131013408435057,0.9454905887484688,1_vs_0,1,0
VHL,-0.07436323754936308,-0.6535138094975782,0.5134250896132898,0.9454905887484688,1_vs_0,1,0
TXNL1,-0.12335525619360671,-0.6532684321544016,0.5135832399168906,0.9454905887484688,1_vs_0,1,0
RSU1,-0.09464241388175279,-0.6529708532994035,0.5137750690914314,0.9454905887484688,1_vs_0,1,0
EIF2AK1,-0.08789093971925133,-0.651850974965124,0.5144973137510169,0.9454905887484688,1_vs_0,1,0
IVNS1ABP,-0.0790007394399081,-0.6517182755170771,0.5145829307483154,0.9454905887484688,1_vs_0,1,0
AURKAIP1,-0.217635546037033,-0.6515332719583053,0.5147023064448386,0.9454905887484688,1_vs_0,1,0
HTATIP2,-0.0727951879584232,-0.6513700766983405,0.5148076220286393,0.9454905887484688,1_vs_0,1,0
C6orf226,-0.07267630361236088,-0.6513292513164639,0.5148339698198833,0.9454905887484688,1_vs_0,1,0
TIMM13,-0.10365097395224182,-0.6510225686964926,0.5150319183432466,0.9454905887484688,1_vs_0,1,0
PDCD4,-0.20016726623689932,-0.6506461837166174,0.5152749103268603,0.9454905887484688,1_vs_0,1,0
LEPROTL1,-0.4906744015727196,-0.6500561629455178,0.5156559441158446,0.9454905887484688,1_vs_0,1,0
ZFR,-0.09487916539942703,-0.6499348858290216,0.5157342826566911,0.9454905887484688,1_vs_0,1,0
SNX29,-0.07771619404048581,-0.6495814474271637,0.5159626202085644,0.9454905887484688,1_vs_0,1,0
POLR3GL,-0.13871999088704212,-0.6493174342875347,0.516133219116,0.9454905887484688,1_vs_0,1,0
AC004687.1,-0.11189603071852837,-0.6492228568697247,0.5161943398724567,0.9454905887484688,1_vs_0,1,0
XRCC5,-0.17126041181258878,-0.6487590702586495,0.516494116782038,0.9454905887484688,1_vs_0,1,0
SEC63,-0.0810355340116157,-0.6482887472124316,0.5167982107634138,0.9454905887484688,1_vs_0,1,0
ARL5A,-0.09070963825774574,-0.6482047238600298,0.5168525470082752,0.9454905887484688,1_vs_0,1,0
RPAIN,-0.0772276619255554,-0.6481998879614052,0.5168556743786092,0.9454905887484688,1_vs_0,1,0
SRP19,-0.07480031864566185,-0.6472462859547914,0.5174725592592029,0.9454905887484688,1_vs_0,1,0
TAF3,-0.08175285629857958,-0.6471255896180435,0.5175506648473569,0.9454905887484688,1_vs_0,1,0
UBE2V2,-0.07366254799658828,-0.6470245805277526,0.5176160350200838,0.9454905887484688,1_vs_0,1,0
SRSF2,-0.3271287450480737,-0.6459032277235728,0.5183420291457885,0.9454905887484688,1_vs_0,1,0
ORMDL3,-0.07266778890370887,-0.6456322216410192,0.5185175647567749,0.9454905887484688,1_vs_0,1,0
LEF1,-0.2815881818023784,-0.6450041154311571,0.5189245187517497,0.9454905887484688,1_vs_0,1,0
CNOT8,-0.07503939060553952,-0.6447563546187773,0.5190850899106026,0.9454905887484688,1_vs_0,1,0
U2SURP,-0.22098120885951641,-0.6443899174062242,0.5193226210125665,0.9454905887484688,1_vs_0,1,0
CPNE3,-0.08976015371610795,-0.6441214380766972,0.5194966896835936,0.9454905887484688,1_vs_0,1,0
PRKCB,-0.08010210802831186,-0.6438339597333522,0.519683109747772,0.9454905887484688,1_vs_0,1,0
NUCKS1,-0.24050462943324025,-0.6434576613950398,0.5199271787450142,0.9454905887484688,1_vs_0,1,0
HNRNPA1,-1.6059464861169974,-0.6431565933798349,0.5201224955377362,0.9454905887484688,1_vs_0,1,0
RPL22L1,-0.2947330172619857,-0.6430152921103521,0.520214177270778,0.9454905887484688,1_vs_0,1,0
BTF3L4,-0.08127729756538248,-0.6430035215764158,0.5202218148246884,0.9454905887484688,1_vs_0,1,0
CD2,-0.14154034752599065,-0.6416752293816791,0.5210840758164641,0.9454905887484688,1_vs_0,1,0
COPS5,-0.09668347381773028,-0.6400922824418878,0.5221126060784606,0.9454905887484688,1_vs_0,1,0
KXD1,-0.12076866236752525,-0.6394410255606119,0.5225360673707662,0.9454905887484688,1_vs_0,1,0
NR4A1,-0.07507381708329809,-0.6389867728926057,0.522831536694031,0.9454905887484688,1_vs_0,1,0
PLP2,-0.49024068838161755,-0.6389175770426203,0.5228765527666722,0.9454905887484688,1_vs_0,1,0
FAM136A,-0.07151540050278664,-0.6387821227280169,0.522964679726796,0.9454905887484688,1_vs_0,1,0
CNOT7,-0.12425467268428293,-0.6386468373789296,0.5230527043688002,0.9454905887484688,1_vs_0,1,0
KAT8,-0.07239310933781487,-0.6385467126128078,0.5231178563554196,0.9454905887484688,1_vs_0,1,0
USP10,-0.0877209109996639,-0.6384707215618053,0.5231673071209924,0.9454905887484688,1_vs_0,1,0
MRPL28,-0.07406167443710757,-0.6383857132083472,0.5232226286906445,0.9454905887484688,1_vs_0,1,0
SPOCK2,-0.23279529141606112,-0.6381475890697822,0.5233776106339418,0.9454905887484688,1_vs_0,1,0
CCNI,-0.8930716547398614,-0.6379502661146234,0.5235060551696111,0.9454905887484688,1_vs_0,1,0
GRPEL1,-0.07344755062143422,-0.6376338458328908,0.5237120581480126,0.9454905887484688,1_vs_0,1,0
YTHDC1,-0.20776396727958024,-0.6371042792869895,0.5240569213469155,0.9454905887484688,1_vs_0,1,0
BLOC1S4,-0.07177229748557781,-0.63704900062878,0.5240929265058252,0.9454905887484688,1_vs_0,1,0
IGLV3-25,-0.43638712254562856,-0.6370203711907979,0.5241115744804379,0.9454905887484688,1_vs_0,1,0
CCDC12,-0.16613169939416503,-0.6365917811238313,0.524390780117498,0.9454905887484688,1_vs_0,1,0
CRLF3,-0.07665976907660654,-0.6364365126179818,0.5244919488185832,0.9454905887484688,1_vs_0,1,0
NAA16,-0.07965963302270906,-0.6364047475807829,0.5245126472778078,0.9454905887484688,1_vs_0,1,0
RB1CC1,-0.09042841735152911,-0.6362332348661057,0.5246244141405629,0.9454905887484688,1_vs_0,1,0
DIAPH1,-0.08267859795168891,-0.6362287192504859,0.5246273569221342,0.9454905887484688,1_vs_0,1,0
BRD2,-0.2163129003461429,-0.6360985406761538,0.5247121966329802,0.9454905887484688,1_vs_0,1,0
ANKRD10,-0.10511910158249749,-0.6353917770478457,0.5251729297534142,0.9454905887484688,1_vs_0,1,0
DHRS7,-0.17413813845478035,-0.6350035707744792,0.5254260861413471,0.9454905887484688,1_vs_0,1,0
HNRNPA0,-0.4524193164523671,-0.6344381953366898,0.5257948894053002,0.9454905887484688,1_vs_0,1,0
MED28,-0.08858703234534665,-0.6344358133193871,0.5257964435124893,0.9454905887484688,1_vs_0,1,0
COMMD2,-0.07082172724866002,-0.6342775629554177,0.525899696565842,0.9454905887484688,1_vs_0,1,0
DDX27,-0.07150505313652496,-0.6333513074660883,0.5265042550176318,0.9454905887484688,1_vs_0,1,0
TACC3,-0.07467295899383913,-0.6333014856340791,0.5265367833269695,0.9454905887484688,1_vs_0,1,0
KIF5B,-0.15499216981579395,-0.6332395169859535,0.5265772436358165,0.9454905887484688,1_vs_0,1,0
ZNF385A,-0.0887008174688831,-0.6330919819243926,0.5266735779967675,0.9454905887484688,1_vs_0,1,0
RASA3,-0.0951561987795986,-0.632908439811798,0.5267934360497293,0.9454905887484688,1_vs_0,1,0
ZNF622,-0.07038480387784452,-0.6328870054423972,0.5268074341911364,0.9454905887484688,1_vs_0,1,0
MRPL18,-0.07155949278741613,-0.632830019500668,0.5268446509177345,0.9454905887484688,1_vs_0,1,0
LEMD3,-0.07219314104731835,-0.6327923033104942,0.526869283575505,0.9454905887484688,1_vs_0,1,0
ABT1,-0.07184094972527422,-0.6324845380528018,0.5270703087811403,0.9454905887484688,1_vs_0,1,0
ARL8B,-0.09536437761645007,-0.6324056446041423,0.5271218464740626,0.9454905887484688,1_vs_0,1,0
MON2,-0.07200868453526804,-0.6322518975941323,0.5272222901637438,0.9454905887484688,1_vs_0,1,0
COIL,-0.07214169680412603,-0.632151866043129,0.5272876465189223,0.9454905887484688,1_vs_0,1,0
RAB7A,-0.24751852346538983,-0.6319924785908291,0.5273917920310334,0.9454905887484688,1_vs_0,1,0
ZNF655,-0.07195974394226334,-0.6319403106276265,0.5274258814301651,0.9454905887484688,1_vs_0,1,0
UTP23,-0.08528033439951185,-0.6318605881648254,0.5274779786167093,0.9454905887484688,1_vs_0,1,0
DERL2,-0.07155045643535272,-0.6316932060510214,0.5275873683377608,0.9454905887484688,1_vs_0,1,0
NPC2,-0.6341822692348617,-0.6314381998459404,0.5277540455207452,0.9454905887484688,1_vs_0,1,0
UNC119,-0.1064099158402925,-0.6312510461545597,0.5278763900149271,0.9454905887484688,1_vs_0,1,0
AC007952.4,-0.9234734054693643,-0.6311133073857315,0.5279664406467942,0.9454905887484688,1_vs_0,1,0
PPP2R3C,-0.0718026952502088,-0.6309059853028854,0.5281019981053998,0.9454905887484688,1_vs_0,1,0
LINC02256,-0.09468775138625934,-0.6308838239627707,0.5281164893376125,0.9454905887484688,1_vs_0,1,0
PLAUR,-0.47205852324171693,-0.630442045669901,0.5284054090767152,0.9454905887484688,1_vs_0,1,0
EIF3H,-0.6848518259587477,-0.6300960654368373,0.5286317337886819,0.9454905887484688,1_vs_0,1,0
TMEM87A,-0.07018565171080157,-0.6297950193807899,0.5288287047306278,0.9454905887484688,1_vs_0,1,0
CLTB,-0.1597141853546296,-0.6290595943512539,0.5293100418372465,0.9454905887484688,1_vs_0,1,0
SECISBP2L,-0.07001935169964406,-0.6287148350346542,0.529535764168356,0.9454905887484688,1_vs_0,1,0
SUMO3,-0.10798610012539626,-0.6286274277855313,0.5295929996018093,0.9454905887484688,1_vs_0,1,0
CAMK4,-0.19891794121036355,-0.6279474276231353,0.530038380170301,0.9454905887484688,1_vs_0,1,0
WDR43,-0.069659860169343,-0.6275315557995397,0.5303108580143863,0.9454905887484688,1_vs_0,1,0
ENY2,-0.2746813128249699,-0.6274877049985671,0.5303395930595597,0.9454905887484688,1_vs_0,1,0
RANBP2,-0.07657958608264967,-0.6274062322409367,0.5303929835420806,0.9454905887484688,1_vs_0,1,0
NOC2L,-0.07079332917665498,-0.6273386271181608,0.5304372883997672,0.9454905887484688,1_vs_0,1,0
BFAR,-0.08131520527045011,-0.6270513170347931,0.5306255973452607,0.9454905887484688,1_vs_0,1,0
ST13,-0.3720617822706487,-0.6268957383758031,0.5307275809633929,0.9454905887484688,1_vs_0,1,0
ZNF326,-0.06953406721071093,-0.6268221866203818,0.5307757984564445,0.9454905887484688,1_vs_0,1,0
IRF3,-0.0880946615821906,-0.6268034325857857,0.5307880931826411,0.9454905887484688,1_vs_0,1,0
RNF11,-0.07536852678682754,-0.6268030741421663,0.5307883281716794,0.9454905887484688,1_vs_0,1,0
PRDX5,-0.26366630976113375,-0.6267467222849344,0.5308252720684932,0.9454905887484688,1_vs_0,1,0
IRF8,-0.07638902793948842,-0.6266673951987499,0.5308772805813926,0.9454905887484688,1_vs_0,1,0
PTP4A1,-0.1484946510851563,-0.6264953161002618,0.5309901081593948,0.9454905887484688,1_vs_0,1,0
SURF1,-0.09293430044197387,-0.6263774367355303,0.531067405468884,0.9454905887484688,1_vs_0,1,0
UBXN1,-0.46339173716465903,-0.6263495334194069,0.5310857034105976,0.9454905887484688,1_vs_0,1,0
SLIRP,-0.08028791742497805,-0.6262982529639725,0.5311193320319922,0.9454905887484688,1_vs_0,1,0
MRPS16,-0.07420528967843754,-0.6256964867233896,0.5315140380974746,0.9454905887484688,1_vs_0,1,0
UBLCP1,-0.07067189344285191,-0.6256589614741213,0.531538656306178,0.9454905887484688,1_vs_0,1,0
IFITM3,-5.038088014133052,-0.6247414599365098,0.5321407573210695,0.9454905887484688,1_vs_0,1,0
KAT6B,-0.07955668474230336,-0.6243142941959169,0.532421198274273,0.9454905887484688,1_vs_0,1,0
UBXN11,-0.10794962837611115,-0.6242987907900258,0.5324313779082213,0.9454905887484688,1_vs_0,1,0
MRPL36,-0.06999576853448318,-0.6241815754046085,0.5325083454569028,0.9454905887484688,1_vs_0,1,0
POLR1D,-0.224976836055719,-0.6238355993907733,0.5327355577367969,0.9454905887484688,1_vs_0,1,0
ANP32A,-0.28657014196468167,-0.6234140085610839,0.533012494708285,0.9454905887484688,1_vs_0,1,0
SF3B5,-0.34310413478059537,-0.6231120397460977,0.533210898438627,0.9454905887484688,1_vs_0,1,0
BTF3,-2.158650601423985,-0.6229018161327063,0.5333490445108844,0.9454905887484688,1_vs_0,1,0
ARHGAP25,-0.0763689590565095,-0.6228130510058515,0.5334073809434269,0.9454905887484688,1_vs_0,1,0
RABAC1,-0.16751848027977112,-0.6217584802618528,0.5341006914202008,0.9454905887484688,1_vs_0,1,0
HP1BP3,-0.3502214359207234,-0.6216860094876372,0.5341483528627471,0.9454905887484688,1_vs_0,1,0
NRBP1,-0.08885324963734632,-0.621663475981532,0.534163172783406,0.9454905887484688,1_vs_0,1,0
NR4A2,-0.29798709804737256,-0.6213147337358084,0.5343925613559518,0.9454905887484688,1_vs_0,1,0
RAB32,-0.07818604774137204,-0.6209672336165647,0.5346211823515983,0.9454905887484688,1_vs_0,1,0
SLC38A2,-0.12164324524411912,-0.6208925139461708,0.5346703470117513,0.9454905887484688,1_vs_0,1,0
MPV17,-0.07192668413261291,-0.6203494506624139,0.535027744757655,0.9454905887484688,1_vs_0,1,0
PDE4D,-0.10108823242880827,-0.6201569462532935,0.5351544635869232,0.9454905887484688,1_vs_0,1,0
NOP10,-0.41300632755199895,-0.6196505796241295,0.5354878590204717,0.9454905887484688,1_vs_0,1,0
C1orf123,-0.07160253602565037,-0.6193762066311654,0.5356685518819791,0.9454905887484688,1_vs_0,1,0
TMCO1,-0.08533265908380669,-0.618926707786288,0.5359646431257472,0.9454905887484688,1_vs_0,1,0
TMEM9B,-0.07426890115852998,-0.618545902835154,0.536215549194404,0.9454905887484688,1_vs_0,1,0
DEDD2,-0.0820206382143483,-0.6181443531175838,0.5364801876695551,0.9454905887484688,1_vs_0,1,0
CNBP,-0.5651384709520789,-0.6176756136741595,0.5367891901561945,0.9454905887484688,1_vs_0,1,0
GOLGA4,-0.11203025067941796,-0.6176183934025898,0.5368269170412014,0.9454905887484688,1_vs_0,1,0
IMPDH1,-0.07696351247955784,-0.6173821432989128,0.5369826972912186,0.9454905887484688,1_vs_0,1,0
BSDC1,-0.06871629312771559,-0.6173705828796374,0.5369903206647515,0.9454905887484688,1_vs_0,1,0
DNAJC7,-0.1291430511446267,-0.6171052460067867,0.5371653086929,0.9454905887484688,1_vs_0,1,0
KLHL24,-0.07622694501736221,-0.6169385990368308,0.5372752259904658,0.9454905887484688,1_vs_0,1,0
MPP1,-0.07703485795510925,-0.6168040542303038,0.5373639775328936,0.9454905887484688,1_vs_0,1,0
PDIA6,-0.09016682307965404,-0.6160171008346569,0.5378832333472212,0.9454905887484688,1_vs_0,1,0
PTPMT1,-0.06888904143015184,-0.61598521577072,0.5379042773921491,0.9454905887484688,1_vs_0,1,0
TAZ,-0.06884568628535624,-0.6157294471919039,0.53807309882837,0.9454905887484688,1_vs_0,1,0
MRPS31,-0.06994758051132428,-0.6156302211194412,0.5381386006939917,0.9454905887484688,1_vs_0,1,0
TXNDC12,-0.07185409944706246,-0.6156255331151814,0.5381416954738232,0.9454905887484688,1_vs_0,1,0
TRAPPC3,-0.07129871140748086,-0.6149402207111286,0.5385941996193533,0.9454905887484688,1_vs_0,1,0
NDUFS3,-0.10011550317481455,-0.6148829123632839,0.5386320483267907,0.9454905887484688,1_vs_0,1,0
SCAND1,-0.511117866070739,-0.6145146760920646,0.5388752779901085,0.9454905887484688,1_vs_0,1,0
BOD1L1,-0.08854169964068954,-0.6144504694466919,0.5389176937906432,0.9454905887484688,1_vs_0,1,0
C17orf49,-0.07401149158062131,-0.6137175701172081,0.5394019757965108,0.9454905887484688,1_vs_0,1,0
TXNIP,-1.3579066957254164,-0.6136506924532518,0.5394461777763149,0.9454905887484688,1_vs_0,1,0
THEM4,-0.09818293832654992,-0.6136266520887927,0.5394620674065083,0.9454905887484688,1_vs_0,1,0
GUSB,-0.09023214251102554,-0.6132933944460726,0.5396823602872493,0.9454905887484688,1_vs_0,1,0
C19orf38,-0.1652212322459855,-0.6132793021369972,0.5396916767010356,0.9454905887484688,1_vs_0,1,0
BAZ1B,-0.07277187071647448,-0.6132096191985755,0.5397377452169556,0.9454905887484688,1_vs_0,1,0
